#{"t_start": 1774783934.0679562, "env_id": "None"}
r,l,t
3.854506,10,376.817439
2.912019,9,376.828532
2.912623,9,376.841377
3.954742,10,376.851681
10.538541,12,377.904284
9.804096,11,377.917029
9.826322,11,377.930033
9.853829,11,377.943286
9.807033,11,377.956309
9.899615,11,377.965217
9.794286,11,377.980861
9.771728,11,377.995973
3.959288,10,378.007961
3.90281,10,378.023927
10.631459,12,378.053261
3.951376,10,378.073689
10.522678,12,378.104964
3.743662,10,378.117881
3.873619,10,378.133552
10.535963,12,378.180378
9.913012,11,378.208215
9.861866,11,378.242347
3.843228,10,378.267347
3.990567,10,378.296329
3.959012,11,378.318887
9.771855,11,378.338923
9.801006,11,378.358992
3.940412,10,378.390847
10.480767,12,378.412801
7.908265,12,378.431786
3.753902,10,378.458265
9.825023,11,378.479824
9.788381,11,378.495374
9.816749,11,378.51161
3.922472,10,378.531443
3.7684,10,378.543417
9.778181,11,378.554794
3.925681,10,378.564417
3.925725,10,378.58143
2.935249,9,378.593726
3.86148,10,378.606499
10.450927,12,378.618416
3.959761,10,378.628412
7.923012,12,378.631992
3.806503,10,378.659082
3.838503,10,378.670394
4.00061,10,378.682392
3.870216,10,378.696546
9.768818,11,378.709831
3.911793,10,378.723178
2.797976,9,378.736979
3.842614,10,378.751608
3.866284,10,378.76445
9.777756,11,378.77722
3.93259,10,378.787761
9.914182,11,378.802104
4.006684,10,378.81298
3.795784,10,378.823506
3.874831,10,378.834504
3.959048,10,378.843661
3.955572,10,378.857727
10.59867,12,378.872507
3.902123,10,378.884483
3.852017,10,378.897759
9.796025,11,378.913662
9.840638,11,378.926742
3.819856,10,378.940679
3.858336,10,378.950732
4.053161,10,378.960766
9.805555,11,378.976373
3.820294,10,378.99237
2.969835,9,379.00102
2.851669,9,379.011724
2.832441,9,379.019581
3.38185,11,379.033205
3.883437,10,379.033205
3.940926,10,379.054738
10.460948,12,379.070809
9.865965,11,379.082166
4.075957,10,379.082166
3.982043,11,379.107722
9.885352,11,379.114046
3.82715,10,379.134442
3.853203,10,379.14685
9.864284,11,379.16198
9.814339,11,379.17295
1.621325,8,379.179131
9.834431,11,379.190061
3.881278,10,379.198601
9.878126,11,379.20954
9.768701,11,379.220631
9.870106,11,379.228922
9.857625,11,379.239913
9.922187,11,379.253158
3.961721,10,379.263268
9.785112,11,379.274788
3.862808,10,379.286167
9.965171,11,379.296052
3.828014,10,379.30568
2.748927,9,379.313138
3.973291,10,379.327256
3.969607,10,379.33618
9.919008,11,380.296381
9.812875,11,380.312571
3.927969,10,380.326254
3.947317,10,380.331793
2.995246,9,380.353043
3.85477,10,380.36853
3.742699,10,380.381525
9.874918,11,380.39577
4.019065,10,380.406195
3.843859,10,380.418365
10.460973,12,380.433717
10.73119,12,380.449803
2.973533,9,380.462771
3.394184,10,380.462771
3.861062,10,380.48658
9.812442,11,380.505153
2.822714,9,380.522585
3.793223,10,380.532555
3.714359,10,380.565816
3.945919,11,380.588134
10.520212,12,380.609226
3.987551,10,380.643012
9.885402,11,380.666667
3.883143,10,380.678694
3.833328,10,380.702943
9.87697,11,380.721216
10.504854,12,380.734554
3.73047,10,380.743645
3.907034,10,380.758763
9.813929,11,380.784787
3.008106,9,380.797835
3.808561,10,380.809309
3.742139,10,380.819074
3.951696,10,380.82898
3.910105,10,380.840053
3.74308,10,380.85017
9.796935,11,380.859044
3.838438,10,380.859044
3.888869,10,380.875829
9.82618,11,380.890768
9.852923,11,380.9144
9.955326,11,380.927947
9.763879,11,380.942454
2.908643,9,380.952008
2.818269,9,380.960713
3.898524,10,380.9695
10.986681,13,380.984325
9.93985,11,380.994276
3.808124,10,381.006174
4.924758,12,381.020299
2.868183,9,381.029314
9.891703,11,381.042736
3.907584,10,381.056186
3.78441,10,381.066124
3.973901,10,381.075504
9.808633,11,381.08566
3.752136,10,381.093519
3.844757,10,381.105913
3.713676,10,381.115139
9.801075,11,381.125436
2.710429,10,381.13723
9.766802,11,381.149792
3.467172,10,381.159686
9.769908,11,381.175299
2.88332,9,381.18411
4.049614,10,381.192305
3.87074,10,381.203983
9.899553,11,381.21479
9.950098,11,381.21479
10.513881,12,381.240907
2.9524,9,381.246027
3.88159,10,381.257961
9.763273,11,381.26309
3.87357,10,381.27804
3.873348,10,381.284234
3.984646,10,381.300267
3.71651,10,381.310942
2.946982,9,381.322318
9.855012,11,381.335307
9.829228,11,381.345324
3.90392,10,381.354822
3.838364,10,381.366239
3.763469,10,381.377242
3.854511,10,381.390036
3.857135,10,381.401901
9.818388,11,381.413354
9.761832,11,381.424032
3.725326,10,381.439354
9.814093,11,381.454168
9.810342,11,381.467867
3.756339,10,381.478531
9.832095,11,381.495772
3.995724,10,381.512209
2.779209,9,381.529872
3.921096,10,381.543585
9.768691,11,381.552956
3.738309,10,381.565058
4.0464,10,381.575107
3.940773,10,381.587008
3.986961,10,382.434812
3.935775,10,382.451653
9.832081,11,382.463394
3.973932,10,382.477539
3.91507,10,382.490199
3.769149,10,382.503251
3.837457,10,382.516987
2.962689,9,382.5328
3.895556,10,382.543772
4.022777,10,382.55689
3.77716,10,382.57338
3.910936,10,382.58821
9.823204,11,382.603296
4.001958,10,382.619627
2.922797,9,382.631629
3.947046,10,382.656116
3.916623,10,382.678755
9.849856,11,382.701541
3.819335,10,382.722229
3.835014,10,382.740548
4.005269,10,382.757581
3.762905,10,382.778798
9.970112,11,382.802954
4.011749,10,382.823947
10.493195,12,382.849562
2.82857,9,382.870155
3.873201,10,382.893011
3.870334,10,382.913275
3.940712,10,382.931728
1.610034,8,382.950373
3.94741,10,382.972224
9.89636,11,382.994244
2.782452,9,383.011583
2.882757,9,383.032394
3.804506,10,383.047124
3.865133,10,383.068234
4.033278,10,383.081666
4.038649,10,383.108783
3.845109,10,383.130659
9.855409,11,383.160769
9.801869,11,383.191079
3.786729,10,383.211852
9.826558,11,383.240325
9.802891,11,383.260511
9.808682,11,383.276032
3.742019,10,383.291344
3.922856,10,383.30449
3.896227,10,383.314824
9.90841,11,383.326918
3.780795,10,383.337925
9.865121,11,383.352023
4.060911,10,383.369071
3.930743,10,383.387551
3.845422,10,383.399684
3.962475,10,383.414666
3.892303,10,383.430719
10.514855,12,383.453772
3.906133,10,383.470118
3.948459,10,383.48235
3.843366,10,383.496907
9.76668,11,383.507707
3.892354,10,383.513408
10.495494,12,383.541888
9.951539,11,383.573464
2.920743,9,383.59468
3.767921,10,383.622689
3.939316,10,383.647819
9.967965,11,383.666991
9.805358,11,383.687807
3.773736,10,383.703455
3.964429,10,383.72655
9.839718,11,383.746639
3.923901,10,383.757905
3.90123,10,383.765772
3.967665,10,383.774138
3.836345,10,383.794522
3.72582,10,383.810144
3.896274,10,383.81493
3.889781,10,383.830755
10.475083,12,383.864815
9.86285,11,383.881694
3.87454,10,383.908156
3.792521,10,383.925832
3.929006,10,383.937001
3.906133,10,383.953316
9.801991,11,383.957819
9.826254,11,383.96479
9.822412,11,383.96479
10.54546,12,383.980034
9.786251,11,383.995983
9.800111,11,384.003024
-4.236456,10,384.012467
3.727544,10,384.012467
3.860376,10,384.027736
3.790144,10,384.043824
3.777325,10,384.052949
4.523397,12,384.060219
3.88009,10,384.060219
3.756128,10,384.083272
3.964756,10,384.092372
9.891385,11,384.870681
3.917469,10,384.881603
4.009002,10,384.893481
9.637857,13,384.910351
3.909616,10,384.923752
9.90419,11,384.936805
3.870106,10,384.946551
3.84382,10,384.959233
3.902001,10,384.972335
3.952105,10,384.982764
3.906572,10,384.997089
9.776402,11,385.010702
10.545751,12,385.025447
3.908252,10,385.038085
3.850802,10,385.045851
9.867963,11,385.062233
9.856806,11,385.076764
3.835307,10,385.092447
9.890499,11,385.127625
9.767644,11,385.160786
9.890741,11,385.196973
9.832546,11,385.214655
3.983641,10,385.230407
3.8204,10,385.241761
3.775789,10,385.262341
3.843462,10,385.285166
9.810554,11,385.309526
9.763217,11,385.329592
3.948934,10,385.342078
3.837009,10,385.364781
10.45275,12,385.385989
3.925892,10,385.403079
3.926101,10,385.41762
9.96656,11,385.430943
9.882952,11,385.441303
9.892553,11,385.4548
3.733188,10,385.46909
3.77641,10,385.479181
3.941991,10,385.492238
9.920008,11,385.505451
3.773567,10,385.526191
3.804146,10,385.542311
2.973193,9,385.556509
9.78577,11,385.56636
4.122217,10,385.574452
3.941056,10,385.58254
4.059209,10,385.596307
3.962601,10,385.606592
9.808869,11,385.614924
9.763373,11,385.632578
3.921123,10,385.644727
3.764139,10,385.660486
3.922158,10,385.664903
3.900952,10,385.685523
3.844466,10,385.701545
3.936429,10,385.720081
10.491089,12,385.740575
3.822125,10,385.750633
9.782018,11,385.763618
3.992804,10,385.772826
9.76593,11,385.789101
3.957293,10,385.803089
3.895931,10,385.824798
3.776675,10,385.847562
3.898845,10,385.868973
9.777583,11,385.884074
3.719569,10,385.906622
10.482913,12,385.926748
9.847092,11,385.950937
3.862397,10,385.968751
10.456375,12,385.982667
3.887396,10,385.992783
3.823087,10,386.003114
9.891022,11,386.007722
3.849194,10,386.022029
3.982856,10,386.036329
9.83698,11,386.044884
3.829918,10,386.053403
3.865866,10,386.065893
9.877624,11,386.075416
3.799355,10,386.086933
1.816809,11,386.095206
3.907018,10,386.106467
2.953367,9,386.116728
9.76771,11,386.125736
9.872866,11,386.136807
10.468844,12,386.153699
10.500566,12,386.170412
3.851246,10,386.180984
9.854554,11,386.195684
10.473432,12,386.21224
9.912921,11,386.22238
9.798925,11,386.231324
3.932276,10,386.240095
10.518151,12,386.252468
4.004755,10,386.265876
10.504983,12,386.276282
10.480463,12,387.781884
3.935972,10,387.79741
8.639713,13,387.818705
10.957988,13,387.838821
9.820712,11,387.856651
3.770909,10,387.873579
9.802405,11,387.889731
3.79591,10,387.904914
3.918935,10,387.916511
3.872626,10,387.936292
3.858875,10,387.948299
2.92105,9,387.960764
7.950128,12,387.965381
9.915654,11,387.996716
9.80741,11,388.013189
3.833447,10,388.028677
3.765859,10,388.053181
9.909625,11,388.061002
3.86427,10,388.076363
3.728489,10,388.092094
3.894937,10,388.113078
10.490001,12,388.127264
9.785128,11,388.140478
3.886481,10,388.158086
3.941246,10,388.172239
9.810008,11,388.187344
3.876088,10,388.208619
9.815621,11,388.219449
9.870122,11,388.233502
9.767061,11,388.250406
3.807247,10,388.257983
3.801201,10,388.26769
3.909839,10,388.308319
2.850904,9,388.336416
3.813685,10,388.358119
3.756607,10,388.36676
2.952065,9,388.409633
4.01834,10,388.43221
9.856273,11,388.46354
2.929531,9,388.480106
3.794641,10,388.500122
3.886234,10,388.520823
9.830038,11,388.547408
3.946575,10,388.575928
10.465018,12,388.607951
9.850316,11,388.625773
3.963007,10,388.639811
9.819634,11,388.650811
3.872212,10,388.667029
10.484578,12,388.687527
3.738512,10,388.699355
9.772038,11,388.712463
1.118888,10,388.721627
3.747318,10,388.739525
3.792601,10,388.757864
9.892221,11,388.768171
3.739733,10,388.777154
3.854955,10,388.785699
3.959328,10,388.794688
3.021026,9,388.806798
4.003827,10,388.819092
3.849538,10,388.829148
3.967754,10,388.841634
9.847972,11,388.85601
9.824598,11,388.864822
3.893985,10,388.884879
3.876241,10,388.903142
10.481162,12,388.917761
3.863017,10,388.933174
3.940231,10,388.964656
9.779323,11,388.995025
9.768383,11,389.016091
3.839653,10,389.032588
4.042239,10,389.054227
9.865723,11,389.079935
10.513551,12,389.110204
3.938756,10,389.131952
10.473594,12,389.142036
9.767729,11,389.15677
10.535309,12,389.172579
3.747122,10,389.186673
3.713424,10,389.198274
3.889938,10,389.207895
2.825895,9,389.21818
3.843541,10,389.229179
9.798463,11,389.249417
9.846209,11,389.257713
3.944612,10,389.264879
3.863433,10,389.273215
3.882232,10,389.28269
2.816637,9,389.294318
9.948442,11,389.306322
3.896376,10,389.316704
2.931305,9,389.324712
3.833659,10,389.332802
3.965121,10,389.341757
3.93866,10,389.350359
3.731629,10,389.35894
9.845394,11,390.344592
3.776437,10,390.363328
9.79441,11,390.380189
3.791079,10,390.401215
2.841236,9,390.416468
4.036533,10,390.430191
3.946217,10,390.44895
3.940606,10,390.465543
3.962656,10,390.478902
10.496617,12,390.495857
3.793404,10,390.509238
10.599966,12,390.520281
9.769291,11,390.533459
9.929689,11,390.546438
9.79138,11,390.56565
3.919238,10,390.589495
3.794043,10,390.604046
3.990683,10,390.616994
3.02032,9,390.626305
9.779707,11,390.639233
9.798876,11,390.662342
2.780013,9,390.68449
9.824815,11,390.712001
2.93194,9,390.729589
9.795395,11,390.760362
3.927633,10,390.786422
4.010533,10,390.813156
9.789726,11,390.833407
9.893638,11,390.856183
3.879521,10,390.867826
3.927743,10,390.878737
10.5246,12,390.896394
3.932026,10,390.907805
3.905742,10,390.91499
3.808437,10,390.934541
9.85933,11,390.945082
9.840403,11,390.966234
9.871403,11,390.980479
9.788795,11,390.98341
2.907368,9,390.99924
9.928803,11,391.007789
3.965477,10,391.015571
2.973395,9,391.030575
2.878724,9,391.030575
9.799304,11,391.053095
3.968585,10,391.061048
9.819071,11,391.062759
3.799885,10,391.077882
3.729433,10,391.077882
9.781186,11,391.108477
3.937427,10,391.118243
3.797257,10,391.129236
4.015347,10,391.131145
3.761929,10,391.147141
3.953049,10,391.158099
10.523561,12,391.163594
3.924325,10,391.163594
9.803761,11,391.178718
3.831896,10,391.178718
9.776559,11,391.207059
3.919425,10,391.21212
4.091944,10,391.21212
10.448982,12,391.226263
3.98295,10,391.241855
2.017608,11,391.25313
2.993427,9,391.258799
9.832884,11,391.278174
9.875272,11,391.284408
2.945268,9,391.29678
3.791242,10,391.307806
3.763701,10,391.312477
3.799308,10,391.327935
3.831258,10,391.327935
10.460102,12,391.348743
9.866906,11,391.358154
3.864473,10,391.373439
3.747127,10,391.389087
9.785414,11,391.404895
3.746197,10,391.413127
3.795428,10,391.421767
3.868534,10,391.428765
3.842304,10,391.437496
3.878324,10,391.444584
3.831361,10,391.453099
9.926458,11,391.464225
9.933284,11,391.464225
3.839257,10,391.48472
9.820704,11,391.495816
9.899495,11,391.503512
2.75959,9,391.507768
3.827179,10,391.515201
3.809545,10,391.515201
2.84798,9,391.530349
3.866855,10,391.530349
3.821514,10,391.546147
9.853788,11,391.563205
9.866258,11,391.563205
10.455862,12,391.58366
9.955533,11,391.595983
9.957312,11,392.41818
3.818943,10,392.424232
2.97191,9,392.445818
3.837154,10,392.460688
9.965856,11,392.472904
3.794638,10,392.484245
3.818288,10,392.49492
9.825263,11,392.507713
3.824214,10,392.526769
1.735672,8,392.551146
9.88876,11,392.598989
9.803467,11,392.66041
3.771488,10,392.725673
3.02873,9,392.767301
3.90646,11,392.812506
2.891349,9,392.84721
9.96227,11,392.887788
3.892606,10,392.919793
9.840015,11,392.946637
2.898174,9,392.958693
10.44847,12,392.977615
9.803517,11,393.00407
9.882261,11,393.025965
9.954762,11,393.045324
9.86357,11,393.070809
9.898161,11,393.091267
10.66629,12,393.114367
10.473166,12,393.128367
10.582152,12,393.153803
3.871589,10,393.181012
3.899264,10,393.210746
2.91733,9,393.232609
9.774468,11,393.259711
3.900225,10,393.284346
9.787682,11,393.32746
3.783132,10,393.350413
10.510577,12,393.390023
10.600949,12,393.43201
9.879739,11,393.478669
3.948322,10,393.51304
9.826651,11,393.55
3.936214,10,393.583925
3.745645,10,393.617868
3.819054,10,393.650074
3.935541,10,393.683534
9.892938,11,393.72541
3.920045,10,393.751674
2.775147,9,393.779323
9.839576,11,393.819603
10.531239,12,393.867241
3.713571,10,393.898445
9.641287,13,393.94335
3.747272,10,393.959504
3.922026,10,393.99285
3.956887,10,394.023752
3.941371,10,394.03903
3.817696,10,394.055086
9.821046,11,394.071502
-4.226123,10,394.087445
3.800795,10,394.104667
3.823481,10,394.124684
3.999594,10,394.14058
3.910213,10,394.157957
3.840223,10,394.173129
3.88946,10,394.189391
3.830599,10,394.203351
3.934258,10,394.216556
3.723473,10,394.237295
9.826016,11,394.253062
9.77764,11,394.280961
3.92185,10,394.30683
3.996274,10,394.32769
9.813916,11,394.347337
9.814707,11,394.367897
9.83506,11,394.398415
3.948616,10,394.420445
9.917663,11,394.442457
2.858043,9,394.457903
9.86277,11,394.479579
3.824299,10,394.502933
3.731695,10,394.521096
10.530851,12,394.545003
3.731986,10,394.567432
3.868094,10,394.584427
3.819456,10,394.603727
9.885962,11,394.619381
3.924103,10,394.638109
9.896074,11,394.658636
9.920809,11,394.677841
9.902624,11,394.69353
-4.363668,10,394.709739
3.970384,10,394.730491
4.015493,10,394.756608
9.838235,11,394.776393
9.812937,11,394.803944
3.957744,10,394.824926
9.831145,11,394.848767
10.554432,12,394.875994
9.879729,11,395.823535
9.789009,11,395.827559
9.833284,11,395.84326
3.822287,10,395.853224
3.788274,10,395.871143
3.89486,10,395.883533
3.741039,10,395.894552
9.770202,11,395.90807
3.925053,10,395.926365
3.912879,10,395.951623
9.843425,11,395.976576
3.746186,10,396.000765
3.835557,10,396.028994
3.869402,10,396.059917
3.881759,10,396.082901
3.789656,10,396.116389
9.9248,11,396.142823
9.949518,11,396.167391
4.03857,10,396.197662
3.924085,10,396.230013
9.896573,11,396.262416
3.842163,10,396.282506
2.905237,9,396.29601
3.01365,9,396.309297
9.846663,11,396.323303
10.523586,12,396.338229
3.990444,10,396.353497
3.866797,10,396.378498
3.893653,10,396.40433
9.944975,11,396.430683
9.8725,11,396.451892
3.792018,10,396.477659
3.864287,10,396.502001
9.779548,11,396.517615
3.882829,10,396.527613
3.898962,10,396.547588
10.449064,12,396.566403
10.602233,12,396.579409
3.794056,10,396.604009
9.791897,11,396.628794
9.771755,11,396.653728
9.858727,11,396.685166
9.882282,11,396.713246
9.816093,11,396.743625
9.841266,11,396.765344
3.989538,10,396.780344
3.934147,10,396.797478
3.990265,10,396.816661
3.906088,10,396.83777
3.808495,10,396.853812
9.832546,11,396.870684
9.786289,11,396.887104
10.486108,12,396.913633
10.498893,12,396.939736
10.451648,12,396.958977
3.976366,10,396.983995
3.880497,10,397.006261
9.887248,11,397.019642
2.866403,9,397.028642
3.95181,10,397.046832
4.004336,10,397.055541
3.843723,10,397.068967
3.979911,10,397.078964
3.896664,10,397.086028
3.885276,10,397.094035
3.916529,10,397.1035
9.868542,11,397.113083
10.469431,12,397.126519
9.816824,11,397.14541
10.459374,12,397.161091
3.897269,10,397.175341
3.945658,10,397.185851
9.787255,11,397.19649
4.892101,12,397.207804
10.539596,12,397.227125
3.998607,10,397.236041
9.881749,11,397.245055
3.855049,10,397.253051
9.844499,11,397.261083
10.648118,12,397.270889
9.858619,11,397.284401
10.487351,12,397.300667
9.841806,11,397.311551
3.972895,10,397.324553
3.943884,10,397.340667
9.833687,11,397.358659
1.714416,11,397.371631
3.797793,10,397.390333
10.459458,12,397.409556
9.789916,11,397.423809
3.977029,10,397.439334
3.831686,10,397.458158
2.928412,9,397.473963
2.972856,9,397.488957
-4.240875,10,397.503222
2.897245,9,397.517181
3.814744,10,397.533085
3.830657,10,398.421488
10.463081,12,398.439691
3.860888,10,398.451806
9.823374,11,398.466253
3.967418,10,398.477529
10.482046,12,398.492108
9.98607,11,398.504758
3.822564,10,398.515542
3.034108,9,398.528672
9.780203,11,398.541804
3.857856,10,398.550539
2.917687,9,398.560188
3.949342,10,398.574194
3.898807,10,398.585898
9.786037,11,398.599904
3.929923,10,398.614066
9.78351,11,398.627112
10.468801,12,398.641621
3.78622,10,398.663085
3.948062,10,398.679613
3.867006,10,398.693936
3.761895,10,398.714578
9.914515,11,398.743003
9.792657,11,398.774004
3.819552,10,398.799663
3.881967,10,398.824813
2.893975,9,398.847997
3.974595,10,398.865045
3.878589,10,398.877154
3.822846,10,398.880764
9.788553,11,398.896202
10.474312,12,398.916142
3.964205,10,398.92534
9.766743,11,398.934255
3.781579,10,398.943259
3.744559,10,398.952916
3.807238,10,398.957796
2.754684,9,398.967765
3.872595,10,398.97579
3.984579,10,398.986379
9.765384,11,398.994413
2.902308,9,399.003205
2.861441,9,399.010907
9.879671,11,399.025454
3.902415,10,399.025454
3.0221,9,399.053073
9.923815,11,399.063737
3.984846,10,399.073725
3.945364,10,399.087012
9.882528,11,399.097322
10.484306,12,399.109797
10.543392,12,399.121058
2.745452,10,399.133016
10.516022,12,399.14302
3.865291,10,399.154535
3.901357,10,399.166298
9.788203,11,399.176301
9.790422,11,399.188135
2.959035,9,399.196872
9.777903,11,399.207951
9.796054,11,399.221323
9.892235,11,399.235721
3.908424,10,399.244539
3.718879,10,399.256677
10.603597,12,399.27281
3.785387,10,399.28737
3.881419,10,399.295813
2.827056,9,399.306629
3.825386,10,399.320128
9.935164,11,399.334723
2.909402,9,399.342731
3.81789,10,399.356899
9.824099,11,399.372167
9.891764,11,399.385903
3.980163,10,399.397272
10.476604,12,399.411495
9.850665,11,399.430853
3.92455,10,399.444716
9.911331,11,399.456554
2.949745,9,399.464144
2.897469,9,399.474819
9.836501,11,399.486785
2.89189,9,399.49379
9.788779,11,399.503955
3.920621,10,399.514277
4.070623,10,399.525557
3.878162,10,399.534848
10.513483,12,399.545856
3.748986,10,399.559076
2.953485,9,399.573779
10.562092,12,399.587613
10.491003,12,399.603535
9.766185,11,399.615054
3.850437,10,399.615054
3.935187,10,399.630875
3.761802,10,399.6487
3.981524,10,399.663374
3.731675,10,399.675385
3.725304,10,399.684243
3.882923,10,400.760712
9.804239,11,400.773668
9.778774,11,400.78778
3.933583,10,400.80329
3.972721,10,400.817241
10.473143,12,400.832247
3.91585,10,400.842947
9.791634,11,400.857373
3.859059,10,400.870636
10.458442,12,400.885268
4.050876,10,400.897238
3.870412,10,400.908734
3.964845,10,400.922114
9.784614,11,400.940205
10.449728,12,400.956883
3.932038,10,400.971465
3.99797,10,400.994165
9.771941,11,401.008124
3.986732,10,401.028175
4.003938,10,401.055225
2.916496,9,401.07499
9.797102,11,401.104378
3.930889,10,401.127525
3.939609,10,401.145538
9.833446,11,401.169476
4.013269,10,401.193357
3.80405,10,401.214082
3.861543,10,401.229214
3.813173,10,401.245281
9.832345,11,401.25714
3.728509,10,401.270504
9.84308,11,401.28277
3.879762,10,401.295893
9.781495,11,401.310904
3.763258,10,401.322484
3.734839,10,401.334511
3.800619,10,401.344558
2.849299,9,401.355053
3.915028,10,401.365586
9.985298,11,401.377671
3.724477,10,401.392406
9.880488,11,401.407695
3.853964,10,401.419532
4.061371,10,401.4306
3.961787,10,401.440681
2.832979,9,401.450286
9.891667,11,401.462908
3.786424,10,401.474618
3.780059,10,401.485268
3.832699,10,401.497127
3.819376,10,401.506932
10.000912,11,401.520247
10.517283,12,401.533603
10.465367,12,401.545343
10.529995,12,401.560828
3.795808,10,401.57495
3.818565,10,401.586601
3.810105,10,401.60003
9.87907,11,401.612329
3.845781,10,401.626086
3.951015,10,401.637449
4.02536,10,401.651835
3.830801,10,401.662558
4.018963,11,401.67487
3.92103,10,401.685851
3.783098,10,401.694863
10.562986,12,401.70788
3.730191,10,401.723955
3.881546,10,401.732955
3.90717,10,401.740962
3.901473,10,401.752984
3.915177,10,401.761826
3.796418,10,401.775305
10.557325,12,401.786306
1.697839,8,401.793312
3.852822,10,401.803249
3.951199,10,401.818666
3.824833,10,401.834507
3.86083,10,401.846714
9.820305,11,401.858627
9.839425,11,401.871074
3.763751,10,401.88178
10.534136,12,401.89244
3.944298,10,401.901443
9.946105,11,401.913597
3.972789,10,401.923964
3.82522,10,401.937053
9.807427,11,401.946056
10.464289,12,401.958819
3.865189,10,401.969557
3.875951,10,401.978094
3.977142,10,401.991472
9.924986,11,402.006335
10.490946,12,402.023707
3.831437,10,402.038924
9.923931,11,402.058996
9.792708,11,402.07274
3.980055,10,402.08866
9.761416,11,402.948409
3.896869,10,402.960542
10.458558,12,402.96383
9.778985,11,402.988118
9.761169,11,402.995154
3.798571,10,403.007668
9.848996,11,403.023567
2.916755,9,403.033085
10.482254,12,403.042847
3.744375,10,403.060381
4.044984,10,403.069492
3.913318,10,403.079677
3.761034,10,403.091668
3.834865,10,403.101637
9.832323,11,403.113839
3.989228,10,403.132943
9.784018,11,403.14248
9.78498,11,403.15579
9.894403,11,403.174775
9.770677,11,403.188149
1.758288,8,403.197164
3.790521,10,403.210884
3.803366,10,403.228143
3.838647,10,403.251389
3.874114,10,403.270722
9.817577,11,403.282037
3.904432,10,403.304282
3.751621,10,403.317481
3.776005,10,403.327547
9.797943,11,403.342068
3.856512,10,403.355333
10.466187,12,403.371731
3.994654,10,403.380572
3.792906,10,403.408246
3.890717,10,403.427017
3.83819,10,403.438742
9.852316,11,403.450419
3.887426,10,403.466928
2.958203,9,403.479015
3.879302,10,403.488881
10.561058,12,403.503918
3.844439,10,403.515087
3.966769,10,403.526183
9.850035,11,403.540108
9.824461,11,403.551143
4.020362,10,403.561551
3.733122,10,403.575259
3.756475,10,403.585529
10.469169,12,403.600068
3.753216,10,403.608802
3.880586,10,403.619408
9.929679,11,403.631427
2.932583,9,403.640435
3.77399,10,403.651711
9.773196,11,403.662911
9.794802,11,403.672428
4.01757,10,403.682548
4.015343,10,403.69146
9.764902,11,403.706612
3.932063,10,403.715867
3.910183,10,403.726544
3.838321,10,403.738316
9.842285,11,403.749306
9.809996,11,403.757916
3.838234,10,403.771279
9.768319,11,403.787261
3.857024,10,403.799705
2.931609,9,403.810783
9.776003,11,403.815329
4.030114,10,403.835767
3.792418,10,403.844806
3.765348,10,403.854454
3.822233,10,403.864008
3.770126,10,403.875374
10.611239,12,403.892277
3.810962,10,403.900503
3.982501,10,403.910462
2.84393,9,403.92207
3.841592,10,403.930493
3.897664,10,403.944577
3.77028,10,403.953733
10.536495,12,403.966077
4.021614,10,403.979191
9.804276,11,403.99394
9.767516,11,404.007817
9.776331,11,404.013647
4.00192,10,404.029587
3.782787,10,404.045391
3.867028,10,404.060954
9.791984,11,404.077999
10.498169,12,404.091669
9.798745,11,404.105519
3.79685,10,404.118443
9.78183,11,404.130416
3.920049,10,404.130416
9.91769,11,404.153912
2.865411,9,404.164223
3.91513,10,404.17446
9.871945,11,404.190458
9.835751,11,404.987798
9.773003,11,405.001185
3.923813,10,405.013358
9.842909,11,405.023603
9.82773,11,405.037131
3.966422,10,405.050468
9.89583,11,405.062117
9.823646,11,405.074824
2.952342,9,405.077825
3.899899,10,405.09376
9.933711,11,405.110129
9.792728,11,405.125251
9.849778,11,405.13972
2.862488,9,405.151543
3.832212,10,405.165129
3.913967,10,405.17624
10.522059,12,405.193924
3.96105,10,405.2046
3.856094,10,405.218206
3.736803,10,405.234871
3.919122,10,405.251988
3.841012,10,405.272045
2.805984,9,405.294318
3.022844,9,405.313762
4.019017,10,405.339575
9.831822,11,405.357777
3.954369,10,405.383307
3.94629,10,405.389407
3.814152,10,405.407989
3.916069,10,405.424595
10.748652,12,405.441818
3.918578,10,405.456306
3.74506,10,405.463865
9.309307,11,405.484527
2.934535,9,405.496543
9.891827,11,405.508761
3.936739,10,405.521198
3.961572,10,405.535494
9.766012,11,405.54991
3.880768,10,405.561938
9.784639,11,405.574482
3.898678,10,405.585486
3.737328,10,405.596667
3.950661,10,405.606113
3.382062,10,405.620745
9.879098,11,405.635051
10.540903,12,405.648107
3.995911,10,405.65794
2.849553,9,405.66819
3.902708,10,405.678684
4.016995,10,405.690241
9.8004,11,405.704076
9.877723,11,405.713626
3.980614,10,405.726759
9.890001,11,405.740451
3.978045,10,405.750696
9.778345,11,405.761719
9.901852,11,405.774105
2.937737,9,405.784463
9.80575,11,405.79548
9.809307,11,405.806618
10.550642,12,405.81943
3.825253,10,405.831801
3.792956,10,405.842989
9.93218,11,405.854173
3.8166,10,405.866035
3.941504,10,405.876314
9.920836,11,405.887956
3.904662,10,405.899508
4.001918,10,405.908962
3.923624,10,405.918177
10.473949,12,405.930124
9.801144,11,405.945721
9.834481,11,405.966664
3.726005,10,405.976684
3.90735,11,405.990144
3.867617,10,406.006151
