episode,deliveries_completed,fuel_used,steps_taken,reward
11380,0,16.5,12,-1.906
11381,0,15.5,11,-4.372
11382,0,14.0,12,5.105
11383,1,15.5,12,10.947
11384,0,14.5,12,0.391
11385,0,14.0,10,1.77
11386,0,16.0,11,5.366
11387,0,19.0,13,4.8
11388,0,19.0,13,1.248
11389,0,13.5,10,6.07
11390,0,14.5,11,1.011
11391,0,14.5,12,-9.878
11392,0,13.0,9,-0.375
11393,0,16.0,12,-2.62
11394,0,19.0,13,-2.696
11395,1,14.5,10,7.255
11396,1,18.5,12,14.812
11397,1,16.5,12,20.674
11398,1,19.0,15,16.566
11399,0,15.0,12,-6.362
11400,1,16.0,11,16.899
11401,0,19.0,14,6.22
11402,0,15.0,11,2.794
11403,0,15.5,12,6.882
11404,1,14.5,11,12.339
11405,0,18.0,14,-3.498
11406,2,17.5,13,36.298
11407,0,17.0,12,2.293
11408,0,14.5,11,0.666
11409,0,18.5,13,-5.0
11410,0,18.5,13,3.049
11411,0,18.0,13,-0.707
11412,0,16.5,14,2.755
11413,2,14.0,11,28.313
11414,0,19.0,14,-0.159
11415,0,18.0,12,-0.259
11416,0,15.0,13,5.278
11417,0,18.5,13,3.433
11418,0,14.0,10,6.043
11419,0,15.5,13,-5.728
11420,0,14.5,10,-0.593
11421,0,15.5,12,-12.692
11422,0,14.5,11,4.168
11423,0,17.5,12,4.928
11424,0,13.5,10,-2.108
11425,0,16.5,11,2.293
11426,0,17.5,12,-2.922
11427,0,19.0,13,1.943
11428,0,14.5,12,-6.25
11429,1,15.5,10,19.373
11430,0,18.0,13,-8.233
11431,1,13.5,10,12.292
11432,0,13.5,11,-1.626
11433,0,14.0,11,2.792
11434,1,16.5,11,8.33
11435,0,16.5,11,1.098
11436,0,17.5,13,-6.552
11437,0,16.0,11,-9.761
11438,1,16.5,14,14.742
11439,0,17.0,12,-2.213
11440,0,14.5,11,0.074
11441,0,17.5,12,1.52
11442,0,17.5,14,-5.837
11443,0,18.0,12,1.27
11444,0,17.0,12,3.298
11445,1,19.0,13,22.437
11446,1,17.5,13,19.488
11447,0,13.5,10,2.322
11448,0,14.0,11,3.643
11449,0,15.0,12,2.666
11450,0,15.5,13,-1.257
11451,0,14.5,11,-0.302
11452,0,15.0,11,-8.124
11453,0,13.5,10,-1.099
11454,0,15.0,10,-1.426
11455,0,14.0,10,1.972
11456,0,16.0,12,-4.218
11457,0,15.5,12,4.271
11458,0,16.0,13,-9.878
11459,0,16.5,12,1.866
11460,1,18.5,12,16.0
11461,1,16.5,12,14.993
11462,0,18.5,14,5.502
11463,0,14.0,11,3.578
11464,0,16.0,13,-4.022
11465,0,15.5,12,-5.248
11466,1,14.5,10,14.13
11467,0,18.5,12,-8.756
11468,0,17.5,13,3.533
11469,0,14.0,11,2.543
11470,0,18.0,11,2.422
11471,0,19.0,13,4.456
11472,0,16.5,10,3.9
11473,0,14.0,13,-10.42
11474,1,18.0,12,9.256
11475,0,17.0,12,2.37
11476,0,14.5,11,-3.832
11477,1,19.0,13,20.191
11478,0,18.0,12,2.072
11479,1,14.0,10,21.361
11480,0,17.0,15,7.51
11481,1,13.5,11,18.65
11482,0,15.0,11,8.838
11483,0,17.0,13,-5.657
11484,1,14.5,11,14.652
11485,0,17.0,13,-3.65
11486,1,15.0,11,15.099
11487,0,18.5,13,-3.6
11488,0,16.5,14,-1.378
11489,0,14.5,12,-4.034
11490,0,14.0,10,-0.628
11491,1,13.5,9,15.869
11492,0,14.0,12,-2.513
11493,0,14.0,11,0.276
11494,1,18.0,13,12.988
11495,1,16.0,13,22.268
11496,0,14.5,11,-1.261
11497,0,18.5,13,-4.932
11498,0,17.5,14,-0.209
11499,0,18.5,12,-0.122
11500,0,15.0,11,0.848
11501,0,14.0,11,4.296
11502,0,18.0,12,1.966
11503,0,15.5,13,2.37
11504,1,16.0,11,17.521
11505,0,18.0,14,0.4
11506,0,18.5,13,-7.328
11507,0,15.5,13,6.6
11508,0,14.5,12,1.241
11509,1,14.5,12,6.766
11510,0,14.5,11,-5.828
11511,0,15.5,11,5.92
11512,0,16.5,12,0.022
11513,1,17.5,14,14.578
11514,0,16.0,12,-6.589
11515,0,17.0,13,-8.861
11516,0,17.5,12,2.157
11517,0,18.5,14,-1.722
11518,0,15.0,12,3.97
11519,0,15.0,15,0.316
11520,0,15.5,10,-1.961
11521,0,16.5,12,3.584
11522,0,13.0,9,4.738
11523,0,15.0,10,0.618
11524,0,15.0,10,0.692
11525,1,19.0,13,20.079
11526,0,18.5,14,1.927
11527,1,13.5,10,16.887
11528,1,15.5,11,7.493
11529,0,16.0,11,1.178
11530,1,17.5,13,13.489
11531,2,16.5,13,33.229
11532,0,14.0,11,3.594
11533,1,15.5,12,12.087
11534,1,15.5,13,17.97
11535,0,14.0,11,8.526
11536,1,19.0,12,22.42
11537,0,16.0,12,-3.413
11538,0,15.0,12,0.698
11539,0,15.5,11,-4.565
11540,1,17.0,12,8.669
11541,1,18.5,14,18.559
11542,1,14.5,11,9.641
11543,0,15.0,11,-4.55
11544,0,14.5,10,-1.004
11545,0,17.0,12,-3.474
11546,0,13.5,11,-1.861
11547,0,19.5,14,-9.033
11548,1,16.0,11,14.422
11549,0,18.0,13,-1.045
11550,0,19.0,13,0.778
11551,0,19.0,13,5.598
11552,1,18.5,13,11.939
11553,1,17.0,12,15.895
11554,0,17.5,11,5.894
11555,1,13.5,10,11.692
11556,0,15.0,12,-1.557
11557,0,14.0,11,-3.561
11558,0,16.0,12,3.8
11559,1,15.0,10,20.035
11560,0,14.0,11,3.578
11561,0,15.5,11,0.898
11562,1,17.5,13,14.97
11563,1,17.5,13,22.033
11564,1,17.5,13,10.717
11565,0,16.0,11,-11.161
11566,0,15.5,12,3.72
11567,0,18.0,12,-3.379
11568,0,19.5,14,-7.589
11569,1,15.0,11,11.017
11570,1,14.5,12,22.027
11571,0,16.0,12,0.926
11572,1,16.0,12,19.889
11573,2,15.0,12,40.764
11574,0,14.5,11,-5.487
11575,0,14.0,12,1.275
11576,1,16.5,12,19.883
11577,0,16.0,10,1.178
11578,0,18.0,14,-5.0
11579,0,15.5,12,-2.928
11580,0,13.0,9,3.05
11581,0,13.5,10,-4.935
11582,0,14.0,11,5.798
11583,0,13.5,11,0.195
11584,0,13.0,12,-3.672
11585,0,16.5,12,-7.661
11586,0,13.0,9,1.05
11587,0,13.5,11,3.149
11588,0,15.0,12,2.39
11589,1,13.5,10,8.614
11590,1,14.0,10,14.808
11591,0,14.0,11,-10.65
11592,1,16.0,12,18.839
11593,1,16.5,11,13.778
11594,0,15.5,12,6.282
11595,0,14.0,10,4.262
11596,0,13.5,9,1.898
11597,0,19.5,16,0.406
11598,0,14.5,10,-1.252
11599,0,18.0,14,-2.272
11600,0,14.5,10,-2.596
11601,0,18.5,11,1.298
11602,0,17.5,13,7.364
11603,1,17.0,12,7.353
11604,1,19.0,13,22.18
11605,0,19.0,13,-3.935
11606,0,18.0,13,-1.261
11607,0,17.0,12,-0.074
11608,0,16.0,11,-0.667
11609,0,15.0,12,-5.289
11610,0,18.5,13,-6.352
11611,1,16.5,12,11.695
11612,0,19.5,12,-4.307
11613,1,15.0,12,17.9
11614,1,16.0,11,11.343
11615,0,15.5,13,2.098
11616,0,14.5,10,4.418
11617,0,18.0,13,-1.511
11618,0,18.0,12,-1.454
11619,1,15.0,10,17.774
11620,1,13.5,11,15.267
11621,0,14.0,12,2.698
11622,0,16.5,13,6.039
11623,2,17.5,12,36.394
11624,1,18.5,14,15.295
11625,1,13.5,10,16.611
11626,1,14.5,9,14.578
11627,0,15.5,12,-4.75
11628,0,19.0,14,3.244
11629,1,16.0,14,27.809
11630,0,17.5,13,9.305
11631,0,15.0,10,-5.557
11632,0,16.0,12,-9.011
11633,0,16.5,12,-4.493
11634,1,14.5,11,20.591
11635,0,14.5,12,2.463
11636,1,14.5,13,23.317
11637,0,13.0,12,1.844
11638,0,16.0,11,1.548
11639,1,15.5,12,12.067
11640,0,14.5,13,7.116
11641,1,14.5,11,14.517
11642,0,14.0,10,5.454
11643,1,15.0,12,22.437
11644,0,13.5,10,5.156
11645,1,18.5,12,10.506
11646,0,16.0,13,9.01
11647,2,16.5,13,23.394
11648,0,14.0,10,0.631
11649,2,16.0,11,33.426
11650,0,14.0,11,9.01
11651,0,15.5,11,-2.257
11652,0,17.5,12,-7.546
11653,0,19.0,14,7.292
11654,0,13.0,10,-1.054
11655,1,16.0,12,18.391
11656,0,18.5,12,1.039
11657,0,19.5,15,0.241
11658,1,14.5,11,1.662
11659,0,13.5,10,1.17
11660,0,15.0,11,-7.907
11661,0,17.5,12,-0.278
11662,0,15.0,12,1.309
11663,0,15.0,11,-2.011
11664,0,19.0,13,0.766
11665,1,13.5,10,20.206
11666,1,14.5,10,15.778
11667,0,14.0,10,2.607
11668,0,16.0,13,6.718
11669,0,14.0,10,-3.574
11670,0,15.5,12,-14.42
11671,0,13.5,9,0.689
11672,0,13.5,11,-0.572
11673,1,13.5,12,7.679
11674,0,19.0,13,-4.507
11675,0,14.0,9,-3.375
11676,1,13.5,9,21.061
11677,1,17.5,13,20.624
11678,0,16.5,11,-7.139
11679,0,15.0,10,-0.517
11680,0,14.5,10,-3.378
11681,0,13.0,9,-5.807
11682,0,13.5,10,1.168
11683,0,17.5,14,-6.202
11684,1,18.0,13,15.499
11685,0,15.0,10,8.202
11686,0,16.5,12,-1.277
11687,0,19.0,13,-3.575
11688,1,14.5,11,18.199
11689,0,17.0,13,5.228
11690,0,18.0,13,6.853
11691,0,17.0,13,6.07
11692,0,17.0,12,2.549
11693,0,15.0,11,-4.907
11694,1,16.0,12,20.069
11695,0,16.5,13,-3.5
11696,1,16.0,13,24.548
11697,0,13.5,9,3.0
11698,0,16.0,12,4.262
11699,1,17.5,12,22.645
11700,1,19.5,14,12.986
11701,2,18.0,12,28.659
11702,0,17.5,15,-0.272
11703,0,13.0,12,8.36
11704,2,14.0,11,25.709
11705,2,16.5,12,30.356
11706,0,14.0,200,-200.201
11707,1,16.0,11,7.76
11708,0,17.5,15,0.778
11709,1,14.5,10,13.475
11710,0,15.0,11,8.838
11711,1,15.5,11,18.129
11712,0,15.0,12,-9.6
11713,0,18.0,11,-1.35
11714,0,15.5,12,0.961
11715,0,15.0,14,1.698
11716,0,18.5,14,-6.914
11717,0,14.0,10,-4.7
11718,0,17.0,11,-2.826
11719,0,14.0,11,8.575
11720,0,13.0,10,1.049
11721,0,14.5,10,3.644
11722,0,15.5,12,5.956
11723,1,17.5,12,17.537
11724,0,17.5,13,-1.228
11725,0,18.5,12,2.222
11726,0,15.5,10,3.812
11727,0,14.0,10,1.27
11728,0,17.5,11,2.477
11729,1,18.5,13,15.656
11730,0,17.0,14,-0.689
11731,0,15.5,12,-0.107
11732,0,16.0,11,2.043
11733,1,15.0,11,11.253
11734,0,17.5,12,-0.65
11735,1,19.5,15,13.041
11736,1,17.0,12,19.833
11737,1,16.0,12,15.791
11738,0,17.5,12,-7.27
11739,0,16.5,11,1.298
11740,0,16.5,12,-10.096
11741,0,14.5,10,-3.598
11742,0,15.0,12,1.175
11743,0,14.5,9,5.448
11744,0,17.5,12,4.999
11745,0,16.0,12,0.772
11746,0,14.0,12,-9.311
11747,0,17.0,14,-4.275
11748,0,17.0,13,2.412
11749,0,16.0,12,-10.026
11750,0,15.5,12,1.278
11751,0,17.0,13,5.775
11752,0,18.5,14,-0.293
11753,1,17.0,14,20.713
11754,0,16.5,12,2.722
11755,0,18.5,12,3.566
11756,0,14.5,12,-5.237
11757,0,14.5,14,-0.676
11758,0,14.0,12,3.837
11759,0,17.0,12,3.396
11760,2,16.0,12,27.918
11761,0,15.0,10,-2.915
11762,0,16.5,12,0.376
11763,0,17.0,14,4.759
11764,0,18.5,14,-8.322
11765,0,19.5,14,-0.622
11766,0,17.5,12,-0.125
11767,0,14.0,12,-7.644
11768,0,14.5,12,-1.722
11769,0,15.5,12,8.05
11770,1,15.5,11,6.796
11771,0,17.0,14,1.972
11772,1,14.0,11,11.003
11773,0,16.0,12,-1.357
11774,0,17.5,12,4.312
11775,1,12.5,10,20.406
11776,0,14.5,11,4.321
11777,0,17.5,13,-6.211
11778,0,17.5,12,1.168
11779,1,13.0,10,16.479
11780,1,14.5,12,18.61
11781,0,16.5,12,-9.022
11782,0,15.5,10,-4.575
11783,1,18.5,13,10.0
11784,0,19.5,12,2.712
11785,0,18.0,13,1.696
11786,0,13.0,10,4.362
11787,0,18.0,14,1.728
11788,1,15.5,11,14.002
11789,0,17.0,12,5.388
11790,0,17.5,15,-16.414
11791,0,14.0,10,2.6
11792,0,13.0,11,2.892
11793,0,13.0,11,-2.55
11794,0,15.5,12,5.012
11795,1,16.0,12,23.808
11796,0,15.5,12,-7.296
11797,0,18.5,12,-0.724
11798,1,13.0,9,12.489
11799,1,15.0,11,10.795
11800,0,16.0,11,2.022
11801,0,14.5,11,-6.725
11802,0,14.5,12,1.622
11803,1,17.0,14,7.346
11804,0,18.0,16,3.362
11805,0,19.5,13,0.798
11806,0,16.0,11,-3.782
11807,0,17.5,12,1.248
11808,0,13.5,10,2.492
11809,0,15.0,13,-0.876
11810,0,13.0,10,-2.548
11811,0,15.0,11,6.566
11812,1,17.0,13,20.809
11813,0,16.0,11,3.299
11814,0,14.0,11,3.843
11815,0,17.5,13,-1.461
11816,0,19.5,14,8.242
11817,0,17.0,14,6.225
11818,0,17.0,12,-2.011
11819,1,15.5,12,19.84
11820,0,19.0,14,6.905
11821,0,18.5,15,-8.0
11822,0,14.5,12,-8.961
11823,0,14.0,11,2.192
11824,1,17.0,12,18.855
11825,0,15.0,11,3.225
11826,0,17.0,13,2.172
11827,1,14.5,11,15.202
11828,1,14.5,12,16.439
11829,1,18.0,12,22.161
11830,0,15.5,12,-0.55
11831,0,16.0,12,-0.054
11832,0,15.5,12,-6.378
11833,0,15.0,11,2.135
11834,0,15.5,11,-5.372
11835,1,18.5,12,20.054
11836,0,17.0,11,3.22
11837,0,15.5,11,6.56
11838,0,18.0,14,4.953
11839,0,19.0,13,-12.22
11840,0,16.5,11,8.22
11841,0,16.5,14,-3.55
11842,0,16.0,14,-1.5
11843,0,17.5,12,-1.075
11844,0,14.0,12,-11.3
11845,1,14.0,11,18.441
11846,1,16.0,11,8.375
11847,0,16.5,13,5.066
11848,0,18.5,13,1.819
11849,0,15.0,11,-0.106
11850,0,18.0,13,0.278
11851,0,14.5,11,-1.957
11852,0,16.5,12,2.043
11853,0,17.0,12,2.842
11854,0,18.0,13,-7.761
11855,0,16.5,12,5.102
11856,0,16.0,12,9.719
11857,0,17.0,12,-2.715
11858,0,14.0,11,-3.55
11859,0,17.5,14,-6.394
11860,1,16.0,12,20.663
11861,1,14.0,10,19.756
11862,1,17.0,11,16.62
11863,0,15.0,11,-8.592
11864,0,15.0,12,1.77
11865,0,15.5,11,-2.9
11866,1,19.0,12,20.039
11867,0,14.0,10,1.375
11868,0,13.5,11,-2.025
11869,0,14.0,11,-8.572
11870,0,14.0,10,4.978
11871,2,13.5,10,30.334
11872,0,14.0,11,4.91
11873,1,16.0,10,16.517
11874,0,18.0,15,4.996
11875,0,16.5,12,-2.461
11876,0,14.0,11,-0.409
11877,0,15.0,11,-5.85
11878,0,18.0,13,5.102
11879,0,18.0,12,1.211
11880,1,19.0,13,14.117
11881,0,17.0,13,-1.375
11882,0,14.5,11,2.898
11883,0,16.5,14,-3.45
11884,0,19.0,14,5.749
11885,0,16.5,12,-7.251
11886,1,18.5,13,12.9
11887,0,14.5,11,-2.4
11888,0,15.0,10,-1.8
11889,0,16.0,12,-2.211
11890,0,15.0,11,3.192
11891,0,19.0,12,6.16
11892,0,16.5,12,-0.625
11893,0,18.5,14,0.035
11894,1,17.5,13,15.756
11895,0,12.5,10,-10.95
11896,0,16.0,12,2.116
11897,1,14.0,11,12.467
11898,0,13.5,11,-6.989
11899,0,13.0,11,3.699
11900,0,18.0,12,-5.172
11901,0,17.5,13,-3.072
11902,1,15.5,11,16.369
11903,0,15.5,10,1.325
11904,0,18.0,14,-0.372
11905,0,18.0,13,6.51
11906,0,18.5,12,-0.067
11907,0,17.0,12,-0.054
11908,0,14.5,11,8.874
11909,1,15.5,12,17.287
11910,0,18.5,15,3.075
11911,1,17.0,13,12.224
11912,0,16.0,11,1.425
11913,0,14.5,10,1.35
11914,0,19.0,14,-8.249
11915,0,17.5,15,-1.925
11916,0,14.0,12,2.542
11917,0,14.5,12,-4.147
11918,1,16.5,12,19.383
11919,0,14.0,10,-5.728
11920,0,16.5,12,7.446
11921,1,18.5,13,3.5
11922,1,15.5,11,20.828
11923,0,13.5,9,-7.111
11924,0,14.0,11,5.866
11925,2,16.0,11,29.514
11926,2,16.0,11,33.154
11927,0,13.0,12,0.526
11928,0,19.0,14,4.205
11929,2,15.0,12,37.932
11930,0,16.5,12,-4.661
11931,0,14.5,11,1.098
11932,0,15.0,12,3.503
11933,0,19.0,13,-7.47
11934,0,15.5,11,-0.826
11935,1,19.0,14,19.123
11936,0,15.0,13,-3.15
11937,1,16.0,12,19.786
11938,0,16.0,12,7.432
11939,0,14.5,11,-3.832
11940,1,16.5,11,7.576
11941,1,14.5,13,10.359
11942,0,16.0,12,-3.428
11943,0,17.0,14,-1.915
11944,0,15.5,11,-1.761
11945,0,15.0,11,-1.222
11946,0,15.0,11,3.215
11947,0,19.0,14,2.766
11948,0,15.5,11,-3.965
11949,1,17.5,12,17.929
11950,0,12.5,9,0.698
11951,1,15.0,12,23.098
11952,1,18.0,14,23.659
11953,1,14.5,11,19.367
11954,1,17.0,12,9.592
11955,1,17.5,13,14.627
11956,0,16.0,13,6.548
11957,0,13.5,12,-3.276
11958,0,14.5,11,5.172
11959,0,15.5,12,-0.978
11960,0,18.5,14,4.309
11961,0,19.0,14,-2.015
11962,0,17.5,14,-8.494
11963,1,15.5,12,13.353
11964,1,15.5,12,15.063
11965,1,17.5,12,18.229
11966,0,15.5,12,-8.25
11967,1,18.5,13,13.517
11968,0,16.5,12,-7.916
11969,0,16.0,13,-10.32
11970,1,15.5,11,17.03
11971,0,17.5,13,-12.228
11972,0,18.0,13,-7.924
11973,0,14.0,10,-0.454
11974,0,15.0,11,-3.915
11975,0,17.0,11,3.084
11976,0,15.5,10,-0.778
11977,1,15.5,12,15.609
11978,0,15.5,12,-6.572
11979,1,16.5,11,14.909
11980,0,18.5,13,-7.9
11981,0,17.0,15,-5.185
11982,0,15.5,12,-2.465
11983,1,15.5,11,15.962
11984,0,13.0,9,3.05
11985,0,16.5,11,5.316
11986,1,18.0,15,18.802
11987,0,17.5,13,2.27
11988,0,15.0,12,6.688
11989,1,15.5,12,11.489
11990,1,16.0,11,21.019
11991,0,16.5,13,3.833
11992,0,14.5,11,1.698
11993,0,14.5,11,-7.496
11994,1,16.5,13,20.569
11995,0,17.5,13,-3.3
11996,0,17.0,13,0.622
11997,0,18.0,12,6.996
11998,0,16.0,13,5.904
11999,0,14.0,12,-5.011
12000,0,18.5,14,-6.307
12001,1,15.0,12,22.102
12002,2,12.5,9,30.813
12003,0,14.5,10,-0.178
12004,0,15.0,9,-5.45
12005,1,14.0,10,9.292
12006,0,18.5,13,3.094
12007,0,17.0,11,-7.189
12008,0,18.5,14,-4.739
12009,0,18.0,13,-1.806
12010,0,17.5,13,-1.756
12011,0,16.5,12,-4.503
12012,1,15.0,10,19.748
12013,0,16.0,11,-6.55
12014,1,17.5,14,13.147
12015,0,15.0,13,-0.056
12016,0,18.5,13,-1.513
12017,0,18.0,13,-5.275
12018,1,16.0,12,19.923
12019,1,14.0,11,15.302
12020,1,15.0,11,6.185
12021,0,13.5,9,0.298
12022,0,15.0,12,-3.372
12023,0,15.0,10,4.371
12024,0,17.0,13,0.375
12025,0,19.0,14,1.025
12026,0,14.0,10,-6.625
12027,0,15.5,11,-7.011
12028,0,13.5,11,1.87
12029,0,17.5,14,-9.494
12030,0,15.5,11,-4.868
12031,0,14.5,10,-4.05
12032,0,16.5,13,-2.957
12033,0,14.5,12,5.87
12034,1,18.5,12,18.873
12035,0,19.0,15,7.178
12036,1,16.0,12,16.834
12037,0,15.0,10,-5.7
12038,1,18.5,15,14.453
12039,0,19.5,15,8.02
12040,0,18.5,13,2.6
12041,0,14.5,11,3.249
12042,1,18.0,14,21.156
12043,0,13.0,12,-5.354
12044,0,16.0,12,-4.625
12045,0,14.5,9,-7.896
12046,0,18.5,13,-7.42
12047,0,17.0,12,-0.925
12048,0,17.5,12,5.138
12049,0,16.5,12,0.494
12050,0,17.5,12,2.263
12051,0,19.5,14,-0.222
12052,0,17.0,14,10.011
12053,1,17.5,11,20.192
12054,0,16.5,12,-7.538
12055,1,18.0,14,16.517
12056,0,16.5,13,8.626
12057,0,18.5,14,5.178
12058,2,14.5,12,37.501
12059,0,16.5,13,-7.372
12060,0,16.5,11,1.528
12061,0,18.0,12,4.366
12062,0,16.5,12,1.048
12063,1,15.5,10,14.169
12064,0,14.5,12,-4.696
12065,0,17.5,13,-2.746
12066,0,14.5,11,-2.646
12067,0,16.5,12,0.478
12068,0,16.0,11,-8.022
12069,0,16.0,13,1.868
12070,1,14.0,12,15.897
12071,0,14.0,12,1.598
12072,0,14.0,11,1.95
12073,0,17.0,13,-1.363
12074,1,14.0,11,11.471
12075,1,17.5,12,19.773
12076,0,16.0,12,-7.728
12077,1,13.5,11,4.192
12078,0,14.0,11,2.243
12079,1,13.5,9,16.863
12080,0,19.5,14,-2.978
12081,0,14.5,11,2.834
12082,0,18.0,13,7.214
12083,0,17.0,14,-3.525
12084,2,17.0,200,-175.129
12085,0,14.0,10,1.598
12086,1,17.0,12,11.717
12087,0,19.0,12,-3.678
12088,1,17.5,11,14.891
12089,0,15.5,11,0.909
12090,0,16.5,11,-4.946
12091,0,14.5,10,2.692
12092,0,16.0,12,-6.639
12093,0,17.0,11,-1.75
12094,0,15.0,11,-4.35
12095,1,14.5,11,14.817
12096,0,16.5,11,8.276
12097,0,17.5,13,-11.07
12098,1,16.5,11,20.195
12099,0,17.5,13,-0.151
12100,1,14.5,11,15.894
12101,0,13.0,9,0.948
12102,0,16.5,12,4.164
12103,0,18.5,14,-6.772
12104,0,18.5,12,-2.965
12105,0,15.5,12,-2.815
12106,0,16.5,12,3.52
12107,0,19.0,13,-3.85
12108,0,14.5,11,-1.811
12109,0,16.5,13,3.633
12110,1,16.0,11,17.013
12111,0,15.5,11,-8.125
12112,0,15.0,11,8.938
12113,0,14.5,11,-0.826
12114,0,17.5,13,4.421
12115,0,19.0,12,-4.0
12116,1,13.0,11,22.339
12117,0,18.0,12,1.192
12118,0,15.5,11,1.216
12119,0,17.5,13,3.944
12120,0,15.5,15,6.294
12121,1,18.5,12,12.26
12122,1,16.5,12,15.967
12123,1,14.5,12,17.303
12124,0,16.5,11,3.4
12125,2,18.0,14,22.276
12126,0,18.0,13,-6.989
12127,0,19.0,13,-6.422
12128,0,15.5,13,-10.546
12129,0,18.5,13,3.942
12130,1,18.5,12,16.613
12131,0,13.5,11,-9.749
12132,0,14.0,11,0.55
12133,0,18.0,14,-12.971
12134,0,19.5,13,-6.235
12135,0,14.0,11,-1.922
12136,1,14.5,12,20.843
12137,0,17.5,13,-3.411
12138,0,13.0,10,-0.472
12139,0,14.5,10,-5.937
12140,1,18.0,12,19.459
12141,1,18.5,12,17.487
12142,0,16.5,12,-1.752
12143,0,17.5,13,0.948
12144,1,17.0,12,14.953
12145,0,16.0,13,0.124
12146,0,17.5,14,-2.096
12147,0,15.5,11,-4.225
12148,0,15.0,11,0.516
12149,0,15.5,11,0.437
12150,0,16.0,12,-2.015
12151,0,14.5,10,4.087
12152,0,17.5,12,-3.163
12153,0,14.5,11,0.598
12154,0,13.5,12,-2.061
12155,0,16.5,13,6.96
12156,0,18.5,14,-0.937
12157,1,13.5,10,20.461
12158,0,15.0,11,-0.324
12159,1,15.5,12,13.795
12160,0,17.5,12,-0.25
12161,0,15.5,12,-1.911
12162,0,14.0,9,-2.225
12163,0,17.5,13,-2.402
12164,0,18.5,12,2.022
12165,1,18.5,15,10.641
12166,1,17.5,14,18.591
12167,1,19.0,14,6.54
12168,0,16.5,12,-8.375
12169,0,15.5,12,-9.453
12170,0,16.5,12,5.882
12171,0,13.5,9,2.933
12172,0,14.0,11,-7.522
12173,0,18.0,12,3.672
12174,1,15.0,10,15.763
12175,1,16.5,12,4.788
12176,0,17.5,12,0.068
12177,1,14.5,10,22.388
12178,1,19.5,15,11.522
12179,1,13.5,10,14.174
12180,0,16.5,14,-6.472
12181,1,17.0,12,21.659
12182,0,19.5,13,2.834
12183,0,17.5,13,-1.58
12184,0,16.0,13,5.802
12185,0,15.5,11,-7.562
12186,0,16.0,12,-2.713
12187,0,13.5,11,-2.048
12188,0,17.5,12,2.992
12189,0,17.0,13,-2.322
12190,1,16.5,14,22.255
12191,0,15.5,10,-7.002
12192,1,19.0,14,16.773
12193,0,17.5,14,-6.05
12194,2,14.5,11,34.199
12195,0,17.0,12,-3.672
12196,0,18.5,12,5.05
12197,0,15.0,10,-6.746
12198,0,15.0,11,-3.022
12199,0,15.0,12,1.7
12200,1,14.5,11,20.789
12201,0,15.5,13,-2.615
12202,0,17.5,12,0.878
12203,0,17.0,12,-10.625
12204,0,16.0,12,2.566
12205,1,14.0,10,5.617
12206,1,15.5,11,19.325
12207,0,18.0,14,-6.506
12208,0,18.0,12,-3.311
12209,0,16.0,12,-10.0
12210,0,17.0,11,-3.022
12211,0,16.5,13,1.028
12212,0,16.5,12,-10.91
12213,0,19.5,14,-5.35
12214,0,15.0,11,-1.311
12215,1,14.0,10,7.806
12216,0,14.0,12,-3.011
12217,1,18.0,12,23.506
12218,0,13.0,9,-2.507
12219,1,13.5,11,21.598
12220,0,14.5,12,-4.761
12221,0,15.5,12,-3.063
12222,0,14.5,11,-0.234
12223,0,17.5,11,3.234
12224,1,19.0,13,21.63
12225,0,14.0,12,-3.618
12226,0,14.0,200,-195.6
12227,0,16.5,11,-5.687
12228,1,19.0,13,15.838
12229,0,16.5,12,-14.42
12230,1,14.5,11,17.939
12231,1,17.5,13,17.365
12232,1,18.0,12,16.897
12233,1,19.0,13,11.892
12234,1,18.5,12,9.242
12235,0,16.5,12,6.092
12236,0,14.5,11,0.074
12237,0,16.0,12,-6.052
12238,0,18.5,12,2.25
12239,0,16.5,12,4.45
12240,0,17.0,13,-3.578
12241,0,18.0,13,-0.304
12242,0,17.0,12,-0.413
12243,0,13.0,10,-0.754
12244,1,16.0,13,18.687
12245,0,18.0,12,3.396
12246,0,17.5,13,-7.974
12247,0,13.5,10,-0.75
12248,0,18.5,13,-6.552
12249,0,15.0,11,1.648
12250,0,19.0,13,-1.498
12251,0,14.0,10,-0.4
12252,0,18.0,13,-0.506
12253,0,18.5,15,-8.449
12254,1,19.0,13,18.517
12255,0,14.0,11,-5.75
12256,0,14.0,11,-4.522
12257,0,19.5,14,2.022
12258,0,17.5,11,-3.565
12259,1,14.0,11,14.472
12260,0,14.5,12,5.602
12261,0,16.0,13,4.483
12262,0,14.0,12,3.242
12263,0,15.0,11,-4.082
12264,0,15.0,11,2.846
12265,0,18.5,13,-3.913
12266,0,18.0,14,-5.344
12267,0,16.0,13,2.799
12268,0,15.5,12,4.312
12269,0,14.0,11,3.756
12270,0,17.0,13,-6.004
12271,1,15.5,10,16.867
12272,0,15.5,12,-10.661
12273,1,18.5,12,15.049
12274,0,13.0,11,-1.925
12275,0,13.0,10,4.062
12276,2,18.0,14,33.362
12277,0,16.0,13,-1.911
12278,1,14.5,12,14.615
12279,0,19.0,13,0.778
12280,0,16.0,12,-4.8
12281,0,14.5,10,-1.304
12282,2,16.5,11,18.101
12283,1,19.0,13,18.735
12284,1,19.5,13,8.406
12285,0,17.5,13,5.728
12286,0,16.5,11,3.044
12287,0,15.5,11,5.552
