#{"t_start": 1774802566.2353065, "env_id": "None"}
r,l,t
90.157486,16,228.347607
90.157486,16,228.361413
90.157486,16,229.436395
89.857486,16,229.436395
90.157486,16,229.463232
90.157486,16,229.478982
90.157486,16,229.494181
90.157486,16,229.509237
90.457486,16,229.521667
89.857486,16,229.535474
90.157486,16,229.549192
90.157486,16,229.565114
90.157486,16,229.578868
90.157486,16,229.593515
90.157486,16,229.607167
89.857486,16,229.622065
90.157486,16,229.628515
90.157486,16,229.64258
89.857486,16,229.664587
90.157486,16,229.67902
90.157486,16,229.694162
89.857486,16,229.708635
90.157486,16,229.723349
90.157486,16,229.737897
89.857486,16,229.749918
89.857486,16,229.763203
89.857486,16,229.778985
90.157486,16,229.790702
90.157486,16,229.802472
90.157486,16,229.817177
89.857486,16,229.83099
90.157486,16,229.845045
90.157486,16,229.858333
89.857486,16,229.872572
89.857486,16,229.885584
89.857486,16,229.905285
90.157486,16,229.919942
90.157486,16,229.927151
89.857486,16,229.948852
90.157486,16,229.966102
90.157486,16,229.982612
90.157486,16,230.009686
90.157486,16,230.030848
90.157486,16,230.05535
89.857486,16,230.073096
90.157486,16,230.09478
90.157486,16,230.111744
90.157486,16,230.128914
90.157486,16,230.146645
90.157486,16,230.170191
90.157486,16,230.1855
90.157486,16,230.201396
90.207486,16,230.223286
90.157486,16,230.239131
90.157486,16,230.267082
89.857486,16,230.288044
90.157486,16,230.306907
90.157486,16,230.320849
90.157486,16,230.338447
90.157486,16,230.358184
90.157486,16,230.379981
90.157486,16,230.398085
90.157486,16,230.415192
90.157486,16,230.42644
90.157486,16,230.445928
90.157486,16,230.463603
90.157486,16,230.476536
90.157486,16,230.495552
90.157486,16,230.509351
90.157486,16,230.526875
90.157486,16,230.536355
89.857486,16,230.555113
90.157486,16,230.569474
41.185351,20,230.585754
90.157486,16,230.598309
90.157486,16,230.60547
89.857486,16,230.626788
89.857486,16,230.639548
90.457486,16,230.646193
90.157486,16,230.661577
90.157486,16,230.681647
90.157486,16,230.693288
90.157486,16,230.708789
90.157486,16,230.722254
90.157486,16,230.740016
90.157486,16,230.751047
90.157486,16,230.757577
89.857486,16,230.778942
89.857486,16,230.794919
90.157486,16,230.807379
90.157486,16,230.821695
90.157486,16,230.835639
90.157486,16,230.853149
90.157486,16,230.865442
90.157486,16,230.881829
90.157486,16,230.894512
90.157486,16,230.910981
89.857486,16,230.924244
90.157486,16,230.94006
90.357486,18,230.952119
90.157486,16,230.955094
90.457486,16,230.976894
90.157486,16,230.991633
90.157486,16,231.005066
90.157486,16,231.015384
89.857486,16,231.026897
90.157486,16,231.035676
90.157486,16,231.05514
90.157486,16,231.072758
90.157486,16,231.085991
22.288872,20,231.105235
90.157486,16,231.117459
89.857486,16,231.133474
90.157486,16,231.135512
90.157486,16,231.164369
90.157486,16,231.176532
90.157486,16,231.195834
90.157486,16,231.205354
90.357486,18,231.224535
90.157486,16,231.239276
90.157486,16,231.239922
90.157486,16,231.255371
90.157486,16,231.276621
90.157486,16,231.296933
90.157486,16,231.305403
90.157486,16,231.325597
90.157486,16,231.33855
90.157486,16,231.356627
90.157486,16,231.369253
90.157486,16,232.455465
90.157486,16,232.476692
90.207486,16,232.490109
90.157486,16,232.505558
90.157486,16,232.517581
90.157486,16,232.532644
90.157486,16,232.543388
90.157486,16,232.563337
90.157486,16,232.578986
90.157486,16,232.585435
90.157486,16,232.610898
90.157486,16,232.626526
89.857486,16,232.635493
90.157486,16,232.657496
89.857486,16,232.669669
90.157486,16,232.684778
90.157486,16,232.694432
90.157486,16,232.718055
90.157486,16,232.741941
90.157486,16,232.758187
90.157486,16,232.776947
90.157486,16,232.789729
90.157486,16,232.807531
89.857486,16,232.821176
90.157486,16,232.838945
90.157486,16,232.857232
90.157486,16,232.874476
90.157486,16,232.88708
22.288872,20,232.907129
90.157486,16,232.912207
90.157486,16,232.93338
90.157486,16,232.951998
90.157486,16,232.967813
90.157486,16,232.982802
90.157486,16,232.990109
90.457486,16,233.006358
90.157486,16,233.021237
90.157486,16,233.037155
90.157486,16,233.050632
90.157486,16,233.055679
90.157486,16,233.076882
90.157486,16,233.090124
90.157486,16,233.111369
90.157486,16,233.119687
90.157486,16,233.138155
90.157486,16,233.150178
90.157486,16,233.163328
90.157486,16,233.176769
90.157486,16,233.193778
90.157486,16,233.214272
90.157486,16,233.261183
90.157486,16,233.291391
90.157486,16,233.307186
90.157486,16,233.326984
90.157486,16,233.337896
89.857486,16,233.36367
90.157486,16,233.382222
90.157486,16,233.398271
90.157486,16,233.417208
90.157486,16,233.535649
90.157486,16,233.581974
43.657486,20,233.599183
90.157486,16,233.606831
90.157486,16,233.622249
90.157486,16,233.638666
90.157486,16,233.654033
90.157486,16,233.664962
90.157486,16,233.676842
90.157486,16,233.686169
90.157486,16,233.709448
90.157486,16,233.718081
90.157486,16,233.733729
90.157486,16,233.735749
90.157486,16,233.764489
90.157486,16,233.77655
89.857486,16,233.785851
90.157486,16,233.805628
90.157486,16,233.811948
90.157486,16,233.832125
89.857486,16,233.844778
90.157486,16,233.859652
90.157486,16,233.872385
90.157486,16,233.888717
90.157486,16,233.903768
90.157486,16,233.915303
90.157486,16,233.92648
90.157486,16,233.939782
89.857486,16,233.955059
89.857486,16,233.96769
90.157486,16,233.981472
90.157486,16,233.996532
90.157486,16,234.009158
90.157486,16,234.014779
90.157486,16,234.028605
90.157486,16,234.048671
90.157486,16,234.061128
90.157486,16,234.078982
90.157486,16,234.090415
90.157486,16,234.115411
90.157486,16,234.126598
90.157486,16,234.137217
90.157486,16,234.15224
90.157486,16,234.165203
89.857486,16,234.178659
90.157486,16,234.194936
90.157486,16,234.20747
90.457486,16,234.22377
89.857486,16,234.236046
90.357486,18,234.249914
90.157486,16,234.26308
90.157486,16,234.27685
89.857486,16,234.285635
41.185351,20,234.309179
90.157486,16,234.325027
90.157486,16,234.339759
90.157486,16,234.352971
90.157486,16,234.365497
90.157486,16,234.381235
90.157486,16,234.394771
90.157486,16,234.409993
90.157486,16,234.422049
90.157486,16,234.434711
90.157486,16,234.449357
90.157486,16,234.45559
90.157486,16,234.47086
89.857486,16,234.487578
90.157486,16,234.500072
90.357486,18,235.649495
90.157486,16,235.665327
90.157486,16,235.68096
90.157486,16,235.685451
90.157486,16,235.709037
89.857486,16,235.721737
90.157486,16,235.736667
90.157486,16,235.751752
90.157486,16,235.765277
90.157486,16,235.776668
90.157486,16,235.793675
90.157486,16,235.807332
90.157486,16,235.818943
90.157486,16,235.832627
90.157486,16,235.846402
90.157486,16,235.859406
90.157486,16,235.874486
90.157486,16,235.889765
90.157486,16,235.902613
90.157486,16,235.915998
90.157486,16,235.928616
90.157486,16,235.939186
90.157486,16,235.957433
90.157486,16,235.971047
90.157486,16,235.982721
90.157486,16,235.997411
90.157486,16,236.011308
90.157486,16,236.026701
90.157486,16,236.041461
90.157486,16,236.055331
90.157486,16,236.065417
90.157486,16,236.082338
90.157486,16,236.095409
90.157486,16,236.113318
90.157486,16,236.12658
90.157486,16,236.146446
90.157486,16,236.155128
90.157486,16,236.173783
90.157486,16,236.185542
90.357486,18,236.198318
90.157486,16,236.214062
90.157486,16,236.228751
90.157486,16,236.23714
90.157486,16,236.259324
90.157486,16,236.272955
41.185351,20,236.291553
90.157486,16,236.3052
90.157486,16,236.319979
90.157486,16,236.331243
90.157486,16,236.335705
90.157486,16,236.364237
90.157486,16,236.37757
90.157486,16,236.393708
90.157486,16,236.405876
90.157486,16,236.422971
90.157486,16,236.436196
90.157486,16,236.450661
90.157486,16,236.462958
90.157486,16,236.476424
90.157486,16,236.487788
90.157486,16,236.50292
90.157486,16,236.513136
90.157486,16,236.526903
90.157486,16,236.536307
90.157486,16,236.552508
90.157486,16,236.568246
90.157486,16,236.576859
90.157486,16,236.594642
90.157486,16,236.60724
90.157486,16,236.621938
90.157486,16,236.635696
90.157486,16,236.648471
90.157486,16,236.66463
90.157486,16,236.681406
90.157486,16,236.695299
90.157486,16,236.707412
90.157486,16,236.71103
19.766736,20,236.735029
90.157486,16,236.747591
90.157486,16,236.761458
90.157486,16,236.77389
90.157486,16,236.786051
90.157486,16,236.800692
90.157486,16,236.815269
90.157486,16,236.826482
90.157486,16,236.841723
90.157486,16,236.855363
89.857486,16,236.867961
90.157486,16,236.882027
90.157486,16,236.898035
90.157486,16,236.90501
90.157486,16,236.923939
89.857486,16,236.93562
90.157486,16,236.949954
90.157486,16,236.96179
90.157486,16,236.975143
90.457486,16,236.988542
90.157486,16,237.001655
90.157486,16,237.017735
90.157486,16,237.026805
90.157486,16,237.038103
90.157486,16,237.057333
90.157486,16,237.067357
90.157486,16,237.080756
90.157486,16,237.095244
90.157486,16,237.105797
90.157486,16,237.120265
90.457486,16,237.136527
90.157486,16,237.136527
90.157486,16,237.161542
89.007486,17,237.176758
90.157486,16,237.189587
89.857486,16,237.199492
90.157486,16,237.215352
90.157486,16,237.227114
90.157486,16,237.23558
90.157486,16,237.257374
90.157486,16,237.263037
90.157486,16,237.283144
90.157486,16,237.288397
90.157486,16,237.305055
90.157486,16,237.322094
90.157486,16,237.336057
90.157486,16,237.336057
90.157486,16,237.363324
90.157486,16,237.376889
90.157486,16,237.395212
90.157486,16,237.409414
90.157486,16,238.655266
90.157486,16,238.667888
90.157486,16,238.683328
90.157486,16,238.685844
90.157486,16,238.711104
90.157486,16,238.724832
90.157486,16,238.737585
90.157486,16,238.751275
90.157486,16,238.762012
90.157486,16,238.779968
21.438872,20,238.793027
90.157486,16,238.812166
90.157486,16,238.825951
90.157486,16,238.835627
90.157486,16,238.840161
90.157486,16,238.864851
90.157486,16,238.879299
90.157486,16,238.888061
90.157486,16,238.907459
90.157486,16,238.918117
90.157486,16,238.935037
90.157486,16,238.938336
90.157486,16,238.963004
90.157486,16,238.976811
90.157486,16,238.987874
90.157486,16,239.007491
90.157486,16,239.021869
90.157486,16,239.026868
90.157486,16,239.046438
90.157486,16,239.061272
89.857486,16,239.073503
90.157486,16,239.085663
90.157486,16,239.100646
41.185351,20,239.119535
90.157486,16,239.132556
90.157486,16,239.148249
90.157486,16,239.161257
90.157486,16,239.176453
90.157486,16,239.185437
90.157486,16,239.199088
90.157486,16,239.214176
90.157486,16,239.226767
90.157486,16,239.243901
90.157486,16,239.255352
90.157486,16,239.268168
90.157486,16,239.283528
90.157486,16,239.297454
90.157486,16,239.308834
90.157486,16,239.325955
90.357486,18,239.339585
90.157486,16,239.352643
90.157486,16,239.366825
90.157486,16,239.381032
90.157486,16,239.396488
90.157486,16,239.405073
90.157486,16,239.424521
90.157486,16,239.438361
90.157486,16,239.448382
90.157486,16,239.455734
90.157486,16,239.473497
90.157486,16,239.486671
90.157486,16,239.497283
90.157486,16,239.511513
90.157486,16,239.526754
90.157486,16,239.543766
90.157486,16,239.561089
90.157486,16,239.576701
90.157486,16,239.593437
90.457486,16,239.607348
90.457486,16,239.626866
90.157486,16,239.643406
90.157486,16,239.65914
90.157486,16,239.66877
90.157486,16,239.691634
89.857486,16,239.705244
41.185351,20,239.722857
90.157486,16,239.735669
90.157486,16,239.747908
90.157486,16,239.763031
90.157486,16,239.779033
90.157486,16,239.793388
90.157486,16,239.805117
90.157486,16,239.82271
90.157486,16,239.839852
90.157486,16,239.842619
90.157486,16,239.864842
90.157486,16,239.88142
90.157486,16,239.895869
90.157486,16,239.907778
90.157486,16,239.920842
90.157486,16,239.926578
90.157486,16,239.936523
90.157486,16,239.963145
90.157486,16,239.976737
90.157486,16,239.990821
90.157486,16,240.005112
90.157486,16,240.017244
90.157486,16,240.030964
90.157486,16,240.045823
90.157486,16,240.061028
90.157486,16,240.073543
90.157486,16,240.087764
90.157486,16,240.100543
90.157486,16,240.115323
90.157486,16,240.136988
90.157486,16,240.151417
90.157486,16,240.168434
90.157486,16,240.188466
90.157486,16,240.205016
90.157486,16,240.224388
90.157486,16,240.236497
90.157486,16,240.255081
90.157486,16,240.267141
90.157486,16,240.286338
2.332675,21,240.30511
90.157486,16,240.323924
90.157486,16,240.341267
90.157486,16,240.359337
90.157486,16,240.375373
90.157486,16,240.386843
90.157486,16,240.405462
90.457486,16,240.426865
90.157486,16,240.44216
90.157486,16,240.455008
90.157486,16,240.474049
90.157486,16,240.489123
21.438872,20,241.694135
90.157486,16,241.715075
90.157486,16,241.739163
90.157486,16,241.760923
90.157486,16,241.775513
90.157486,16,241.791121
90.157486,16,241.80823
90.157486,16,241.824829
90.157486,16,241.839856
90.157486,16,241.851487
90.457486,16,241.86768
90.157486,16,241.883195
90.157486,16,241.901733
90.157486,16,241.91783
90.157486,16,241.932338
90.157486,16,241.948573
90.157486,16,241.964105
90.157486,16,241.976551
90.157486,16,241.994679
90.157486,16,242.011564
90.157486,16,242.026441
90.457486,16,242.041011
90.157486,16,242.053547
90.157486,16,242.069945
90.157486,16,242.076591
90.157486,16,242.098763
90.157486,16,242.113302
90.157486,16,242.128745
41.185351,20,242.137538
90.157486,16,242.161095
90.157486,16,242.169209
90.157486,16,242.185715
90.157486,16,242.195761
90.157486,16,242.204985
90.157486,16,242.223604
90.157486,16,242.242536
90.157486,16,242.257402
90.157486,16,242.273054
90.157486,16,242.287447
90.157486,16,242.300101
90.157486,16,242.311933
90.457486,16,242.329015
90.157486,16,242.343432
90.157486,16,242.356039
90.457486,16,242.373246
90.157486,16,242.389582
90.457486,16,242.40263
90.157486,16,242.41857
90.157486,16,242.433148
90.157486,16,242.443265
90.157486,16,242.459208
90.157486,16,242.475418
90.157486,16,242.487929
90.157486,16,242.499695
90.157486,16,242.505054
90.157486,16,242.524255
90.157486,16,242.53833
90.157486,16,242.550352
90.157486,16,242.563555
90.157486,16,242.574534
90.157486,16,242.587392
90.157486,16,242.603496
90.157486,16,242.622792
90.157486,16,242.626464
90.157486,16,242.637304
90.157486,16,242.664669
90.457486,16,242.680254
90.157486,16,242.692625
90.157486,16,242.705199
90.157486,16,242.722551
90.157486,16,242.742051
90.157486,16,242.755296
40.135351,21,242.770198
90.157486,16,242.791722
90.157486,16,242.80719
90.157486,16,242.823348
90.157486,16,242.839514
90.157486,16,242.853796
90.157486,16,242.869105
90.157486,16,242.887789
90.157486,16,242.896399
90.157486,16,242.913157
90.157486,16,242.932986
90.157486,16,242.944762
90.157486,16,242.968674
90.157486,16,242.976493
90.157486,16,242.996566
90.157486,16,243.013446
90.157486,16,243.031225
90.157486,16,243.037685
90.157486,16,243.061434
90.157486,16,243.076762
90.157486,16,243.090249
90.157486,16,243.102668
90.157486,16,243.116445
90.157486,16,243.132743
90.157486,16,243.137224
90.157486,16,243.161707
90.157486,16,243.168318
90.157486,16,243.185404
90.157486,16,243.202884
90.157486,16,243.218005
90.157486,16,243.231253
90.457486,16,243.243806
90.157486,16,243.256984
90.157486,16,243.26959
90.157486,16,243.283201
90.157486,16,243.295497
90.157486,16,243.309347
90.157486,16,243.324405
90.157486,16,243.337511
90.157486,16,243.353489
90.157486,16,243.367802
90.157486,16,243.37665
90.157486,16,243.388763
90.157486,16,243.405045
90.457486,16,243.422784
90.157486,16,243.436039
90.157486,16,243.436039
90.157486,16,243.463853
90.157486,16,243.478619
90.157486,16,243.493919
90.157486,16,243.509203
90.157486,16,243.521093
90.157486,16,243.537736
90.257486,18,243.552742
90.157486,16,243.555416
90.157486,16,244.62894
90.157486,16,244.643595
90.157486,16,244.657507
90.157486,16,244.672172
90.157486,16,244.682832
90.157486,16,244.686725
90.357486,18,244.715726
90.157486,16,244.726671
90.457486,16,244.737167
90.157486,16,244.755436
90.157486,16,244.773669
90.157486,16,244.788471
90.157486,16,244.79852
90.157486,16,244.813334
90.157486,16,244.826773
90.157486,16,244.83556
90.357486,18,244.855864
90.157486,16,244.871958
90.157486,16,244.876885
90.157486,16,244.889467
90.157486,16,244.904999
90.157486,16,244.926686
90.157486,16,244.94059
90.157486,16,244.951611
90.157486,16,244.95514
90.157486,16,244.978766
90.157486,16,244.986118
90.157486,16,245.005041
90.357486,18,245.015186
90.157486,16,245.031083
90.157486,16,245.049042
90.157486,16,245.061303
90.157486,16,245.076495
90.157486,16,245.090169
90.157486,16,245.105395
43.957486,20,245.116579
90.157486,16,245.137007
90.157486,16,245.148524
90.457486,16,245.163115
90.157486,16,245.188142
90.157486,16,245.202597
90.157486,16,245.215606
90.157486,16,245.22645
90.157486,16,245.237441
90.157486,16,245.255345
90.157486,16,245.285023
90.157486,16,245.297579
90.157486,16,245.311213
90.157486,16,245.32882
90.157486,16,245.33544
90.157486,16,245.362865
90.157486,16,245.376986
90.207486,16,245.393339
90.157486,16,245.414813
90.157486,16,245.432741
90.157486,16,245.438079
90.157486,16,245.455227
90.157486,16,245.476947
90.257486,18,245.492799
90.157486,16,245.505024
90.157486,16,245.519502
90.157486,16,245.535629
90.157486,16,245.548901
90.357486,18,245.555693
90.357486,18,245.576706
90.157486,16,245.587181
90.157486,16,245.604995
90.157486,16,245.618918
90.157486,16,245.638077
90.157486,16,245.650105
90.157486,16,245.655296
90.157486,16,245.676839
90.157486,16,245.690128
90.157486,16,245.70327
90.157486,16,245.71681
90.157486,16,245.72692
90.157486,16,245.743039
90.157486,16,245.755764
90.157486,16,245.769166
90.457486,16,245.776913
90.157486,16,245.80047
90.157486,16,245.813043
90.157486,16,245.817641
90.157486,16,245.84013
90.457486,16,245.854299
90.457486,16,245.868852
90.157486,16,245.884816
90.157486,16,245.901602
90.157486,16,245.920858
90.157486,16,245.932718
90.157486,16,245.953127
90.157486,16,245.955137
90.157486,16,245.976794
90.157486,16,245.989886
90.157486,16,246.000256
90.157486,16,246.015928
90.157486,16,246.02906
89.957486,18,246.035696
90.157486,16,246.056959
90.157486,16,246.063317
90.157486,16,246.083205
90.157486,16,246.096289
89.857486,16,246.11032
89.857486,16,246.122935
90.157486,16,246.133054
90.157486,16,246.150379
90.357486,18,246.155231
90.157486,16,246.182854
90.157486,16,246.193918
90.157486,16,246.205119
90.157486,16,246.217297
90.157486,16,246.233119
90.157486,16,246.248323
90.157486,16,246.255272
90.357486,18,246.276464
90.657486,18,246.285699
90.157486,16,246.305521
90.157486,16,246.320008
90.157486,16,246.336273
90.157486,16,246.348338
90.457486,16,246.362383
90.157486,16,246.377073
90.457486,16,246.386198
90.157486,16,246.405092
89.857486,16,246.419899
90.157486,16,246.43367
89.857486,16,246.448771
90.157486,16,247.507829
90.157486,16,247.526022
90.157486,16,247.541829
90.157486,16,247.555403
90.157486,16,247.571375
90.157486,16,247.587565
90.157486,16,247.605384
90.157486,16,247.605384
90.157486,16,247.63332
90.157486,16,247.647384
90.157486,16,247.661921
90.157486,16,247.674228
90.157486,16,247.691971
90.157486,16,247.71111
90.657486,18,247.730881
90.157486,16,247.737545
90.157486,16,247.761469
90.157486,16,247.778911
90.457486,16,247.797479
90.157486,16,247.819078
90.157486,16,247.839922
90.157486,16,247.856828
22.288872,20,247.878687
90.157486,16,247.898179
90.157486,16,247.905915
90.157486,16,247.926715
90.157486,16,247.950053
90.157486,16,247.955434
90.157486,16,247.983035
90.157486,16,248.006086
90.157486,16,248.022529
90.157486,16,248.039118
90.157486,16,248.051898
90.457486,16,248.07011
90.157486,16,248.08573
90.157486,16,248.099885
90.157486,16,248.111954
90.157486,16,248.127054
90.157486,16,248.148221
90.157486,16,248.16372
90.157486,16,248.176655
90.157486,16,248.190452
90.157486,16,248.207569
90.157486,16,248.222267
90.157486,16,248.235558
90.157486,16,248.249366
41.185351,20,248.266962
90.157486,16,248.281031
90.157486,16,248.296247
-152.698762,200,248.478566
90.157486,16,248.493915
90.157486,16,248.507451
90.157486,16,248.521796
90.157486,16,248.532912
90.157486,16,248.545794
90.157486,16,248.561568
90.157486,16,248.57489
90.157486,16,248.585668
90.157486,16,248.597681
90.157486,16,248.61563
90.157486,16,248.626755
90.157486,16,248.637152
90.157486,16,248.657114
90.157486,16,248.66949
90.157486,16,248.687436
90.157486,16,248.70009
90.157486,16,248.70503
90.157486,16,248.723791
90.157486,16,248.739973
90.157486,16,248.753114
90.157486,16,248.765216
90.157486,16,248.778896
90.157486,16,248.78609
90.157486,16,248.805471
90.157486,16,248.821739
90.157486,16,248.836643
90.157486,16,248.84835
90.157486,16,248.862271
90.157486,16,248.87825
89.857486,16,248.893596
90.157486,16,248.905016
90.157486,16,248.918188
90.157486,16,248.930665
90.157486,16,248.94415
90.157486,16,248.955149
90.157486,16,248.972069
90.157486,16,248.985289
90.157486,16,248.998757
90.157486,16,249.011504
90.157486,16,249.019152
90.157486,16,249.039561
90.157486,16,249.048752
90.157486,16,249.066829
90.457486,16,249.080679
90.157486,16,249.093748
90.157486,16,249.109018
90.157486,16,249.121122
90.157486,16,249.135823
90.157486,16,249.143181
90.157486,16,249.160394
90.157486,16,249.16976
90.157486,16,249.188614
90.157486,16,249.202234
90.157486,16,249.215306
90.157486,16,249.229106
35.607486,20,249.245992
90.457486,16,249.261015
90.157486,16,249.274767
90.157486,16,249.287547
90.157486,16,249.296181
90.157486,16,249.31389
90.157486,16,249.329066
90.157486,16,249.343319
90.157486,16,249.360949
90.157486,16,249.376889
90.157486,16,249.391191
-152.698762,200,250.837421
90.157486,16,250.852892
90.157486,16,250.865305
89.857486,16,250.879313
90.157486,16,250.88584
90.157486,16,250.907059
90.157486,16,250.921926
90.157486,16,250.926441
90.157486,16,250.946148
90.157486,16,250.957808
90.157486,16,250.973108
90.157486,16,250.987784
90.157486,16,250.999431
90.157486,16,251.015207
90.157486,16,251.026769
90.157486,16,251.044766
90.157486,16,251.055444
90.157486,16,251.075358
90.457486,16,251.086293
90.157486,16,251.105073
90.157486,16,251.116707
90.157486,16,251.132402
90.157486,16,251.145797
90.157486,16,251.159303
90.157486,16,251.169626
90.157486,16,251.188423
90.157486,16,251.201638
90.157486,16,251.205892
90.157486,16,251.226828
90.157486,16,251.241666
90.157486,16,251.255371
90.157486,16,251.265967
90.157486,16,251.280816
90.157486,16,251.290966
90.157486,16,251.309262
90.157486,16,251.32442
90.157486,16,251.338501
90.157486,16,251.35198
90.157486,16,251.366443
90.157486,16,251.380781
90.157486,16,251.387111
90.157486,16,251.411412
90.157486,16,251.426535
90.157486,16,251.439622
90.157486,16,251.455461
90.157486,16,251.465779
90.157486,16,251.48176
90.157486,16,251.496346
90.157486,16,251.509403
90.157486,16,251.525758
90.157486,16,251.539186
90.157486,16,251.550989
90.157486,16,251.560765
90.157486,16,251.576442
90.157486,16,251.594908
-152.698762,200,251.750828
90.157486,16,251.767057
90.157486,16,251.778917
90.157486,16,251.785507
90.157486,16,251.809896
90.457486,16,251.829741
90.157486,16,251.842703
90.157486,16,251.85986
90.157486,16,251.878721
90.157486,16,251.895949
90.157486,16,251.914111
90.157486,16,251.927388
90.157486,16,251.941972
90.157486,16,251.953505
90.157486,16,251.95863
90.157486,16,251.976836
90.157486,16,251.995028
90.157486,16,252.007505
90.157486,16,252.018149
90.157486,16,252.034167
90.157486,16,252.047719
90.457486,16,252.06116
90.157486,16,252.073987
89.857486,16,252.089719
90.157486,16,252.105371
90.157486,16,252.117976
90.157486,16,252.126981
90.157486,16,252.136742
90.157486,16,252.159084
90.157486,16,252.175216
90.157486,16,252.186448
90.157486,16,252.186448
90.157486,16,252.21331
90.157486,16,252.228699
90.157486,16,252.245891
90.157486,16,252.261901
90.157486,16,252.275127
90.157486,16,252.290404
90.157486,16,252.305684
90.157486,16,252.318537
90.157486,16,252.332658
90.157486,16,252.343795
90.157486,16,252.358468
90.157486,16,252.374375
90.157486,16,252.38546
90.157486,16,252.403493
90.157486,16,252.40858
90.157486,16,252.426774
90.157486,16,252.446055
90.157486,16,252.461857
90.157486,16,253.593745
90.157486,16,253.607293
90.157486,16,253.620123
90.157486,16,253.633135
90.157486,16,253.646377
90.157486,16,253.659224
90.157486,16,253.671902
90.157486,16,253.685911
90.157486,16,253.697592
90.157486,16,253.705169
90.157486,16,253.720283
90.157486,16,253.737004
90.157486,16,253.749026
90.157486,16,253.755414
90.157486,16,253.784662
90.157486,16,253.803239
90.157486,16,253.805755
90.157486,16,253.830649
90.457486,16,253.846848
90.157486,16,253.863418
90.157486,16,253.880998
90.157486,16,253.896766
90.157486,16,253.905285
90.157486,16,253.92551
90.157486,16,253.936773
90.157486,16,253.953407
90.157486,16,253.966999
90.157486,16,253.978748
90.157486,16,253.991677
90.157486,16,254.007267
90.157486,16,254.013878
90.157486,16,254.029238
90.157486,16,254.045814
90.457486,16,254.055163
90.157486,16,254.072432
90.157486,16,254.085805
90.157486,16,254.098069
90.157486,16,254.10946
90.157486,16,254.124508
90.157486,16,254.137459
90.157486,16,254.150583
89.857486,16,254.156515
90.207486,16,254.180645
90.157486,16,254.186413
90.157486,16,254.20549
90.157486,16,254.221363
90.457486,16,254.235153
90.157486,16,254.236478
90.157486,16,254.263717
90.157486,16,254.276937
90.157486,16,254.289608
90.157486,16,254.304058
90.157486,16,254.317789
90.157486,16,254.330773
33.835351,27,254.356436
90.157486,16,254.377634
90.157486,16,254.394493
90.157486,16,254.409642
90.157486,16,254.424881
90.157486,16,254.437531
90.157486,16,254.453116
90.157486,16,254.465816
90.157486,16,254.482682
90.157486,16,254.498406
90.157486,16,254.515186
89.857486,16,254.526859
90.157486,16,254.540443
90.157486,16,254.55524
90.157486,16,254.569828
90.157486,16,254.582727
22.288872,20,254.600507
90.157486,16,254.613886
90.157486,16,254.626459
90.157486,16,254.641713
90.157486,16,254.655106
90.207486,16,254.670286
90.157486,16,254.685971
90.157486,16,254.699798
90.157486,16,254.708117
90.157486,16,254.72659
90.157486,16,254.736329
90.157486,16,254.751553
90.157486,16,254.755459
90.157486,16,254.77873
90.157486,16,254.792328
90.157486,16,254.805102
90.157486,16,254.816845
90.157486,16,254.835598
90.157486,16,254.848334
90.157486,16,254.863683
90.157486,16,254.87675
90.457486,16,254.887371
90.157486,16,254.905478
90.157486,16,254.919254
90.157486,16,254.926724
90.157486,16,254.936489
90.157486,16,254.961869
90.157486,16,254.974772
90.157486,16,254.991545
90.157486,16,255.004172
90.157486,16,255.014871
90.157486,16,255.03283
90.157486,16,255.046457
90.157486,16,255.062424
89.857486,16,255.074468
90.157486,16,255.085671
90.157486,16,255.096864
90.157486,16,255.114008
90.157486,16,255.12891
90.157486,16,255.143719
90.157486,16,255.157697
90.157486,16,255.179125
90.157486,16,255.186391
90.157486,16,255.211506
90.157486,16,255.218735
90.157486,16,255.235806
90.157486,16,255.257554
90.157486,16,255.271103
90.157486,16,255.288091
90.157486,16,255.301762
90.207486,16,255.31549
90.157486,16,255.332072
90.157486,16,255.335626
90.157486,16,255.364564
90.157486,16,255.382608
90.157486,16,255.397074
90.157486,16,255.41112
90.157486,16,256.505335
90.157486,16,256.523684
90.157486,16,256.54575
90.157486,16,256.565357
90.157486,16,256.576583
90.157486,16,256.585679
90.157486,16,256.605241
90.157486,16,256.617149
90.157486,16,256.633062
90.157486,16,256.646935
89.007486,17,256.66171
90.157486,16,256.677396
90.157486,16,256.693437
90.157486,16,256.705239
90.157486,16,256.717441
90.157486,16,256.726636
90.157486,16,256.744418
90.157486,16,256.755485
90.157486,16,256.770049
90.207486,16,256.776505
90.457486,16,256.786216
90.157486,16,256.805641
90.157486,16,256.819322
90.157486,16,256.838436
90.157486,16,256.848453
38.035351,23,256.866434
90.157486,16,256.876482
90.157486,16,256.891832
90.157486,16,256.907495
90.157486,16,256.919107
90.157486,16,256.932751
90.157486,16,256.937275
90.157486,16,256.959218
90.157486,16,256.971705
90.157486,16,256.982829
90.157486,16,256.986362
90.157486,16,257.011103
90.157486,16,257.0246
90.157486,16,257.037728
90.157486,16,257.049867
90.157486,16,257.062978
90.157486,16,257.074719
90.157486,16,257.088865
90.157486,16,257.103614
90.157486,16,257.117265
90.157486,16,257.130575
90.157486,16,257.143681
90.457486,16,257.15511
90.157486,16,257.170773
90.157486,16,257.186301
90.157486,16,257.186301
