#{"t_start": 1774803535.6618693, "env_id": "None"}
r,l,t
-0.632457,9,462.77304
-8.308913,9,462.781554
-1.972516,9,462.790158
-1.541083,11,462.800707
-0.574329,9,462.809793
2.993856,12,462.81943
19.746215,8,462.827437
0.477107,8,462.836526
2.120144,7,462.843544
32.067247,9,462.853691
13.160038,11,462.864217
-8.708581,9,462.873794
0.130207,10,462.883899
1.482703,9,462.891911
2.782731,9,462.900406
8.375498,10,462.90993
0.605997,9,462.917539
5.861036,8,462.924544
22.656395,9,462.933053
6.796202,10,462.943061
-1.674353,9,462.953735
-3.21325,10,462.964901
-3.974911,9,462.974932
6.630173,9,462.985424
-5.388794,8,462.994062
3.064092,7,463.001577
20.514804,12,463.013673
14.90531,9,463.021401
-6.614199,10,463.031923
1.468198,12,463.04356
0.469494,9,463.052851
3.938597,10,463.063375
15.514977,13,463.074965
-1.339027,11,463.084042
-2.738963,11,463.095059
15.864458,8,463.102573
13.081648,9,463.110082
2.399434,11,463.119697
-1.092475,11,463.130208
14.254775,10,463.140795
-0.027469,8,463.147793
1.356721,8,463.154298
0.246174,7,463.160806
-4.964395,8,463.167511
-2.142169,9,463.175514
-2.505433,8,463.184139
33.985908,12,463.195148
-3.029259,8,463.203655
-4.518646,9,463.213815
10.657144,11,463.221818
2.251345,10,463.232325
3.091457,9,463.241899
5.615813,10,463.249897
-1.721398,10,463.258979
-2.062261,12,463.270122
2.10331,8,463.277426
-6.001249,9,463.284942
0.135351,9,463.293528
20.038042,11,463.303702
21.356494,12,463.313211
-7.637223,11,463.325876
-1.78467,8,463.332428
-2.177442,7,463.339036
8.217132,10,463.347036
-6.18443,11,463.356972
1.467472,9,463.367194
1.78427,12,463.378701
3.834704,9,463.386293
18.083948,8,463.393297
-0.415384,9,463.401467
1.249007,9,463.408977
7.567064,10,463.417879
15.780021,11,463.428864
-6.18466,8,463.435392
-4.671157,8,463.4452
-3.451876,8,463.452706
2.868725,11,463.464051
-1.63923,9,463.47105
17.342321,8,463.485234
0.069622,9,463.497425
-0.723374,9,463.507504
23.192376,10,463.516045
2.221285,9,463.526648
-3.143119,8,463.534734
-7.331517,12,463.544743
20.630053,9,463.553868
-1.719191,10,463.563373
13.455615,10,463.572107
16.320254,10,463.5832
-4.967549,10,463.593207
-3.498445,10,463.60371
1.500719,8,463.611785
-0.88,9,463.620803
-0.904049,9,463.630317
-6.356604,8,463.638323
18.493614,8,463.645961
-0.522489,7,463.652037
-0.683786,11,463.661141
18.319874,10,463.669153
18.237162,7,463.675765
-3.201969,10,463.683829
0.24025,9,463.691427
-0.511171,7,463.698426
14.11893,12,463.710126
-1.944997,11,463.721132
4.416319,9,463.729867
21.436834,10,463.738555
7.151203,11,463.747555
18.46652,10,463.755706
22.188892,10,463.765223
-1.676411,12,463.776857
14.00482,11,463.786985
-2.411848,10,463.794984
0.032998,10,463.803053
5.338804,10,463.811614
14.260414,10,463.822195
-5.331864,11,463.833287
2.216998,10,463.843974
2.929002,10,463.856925
-3.394203,12,463.872016
1.517273,10,463.885968
-0.677326,10,463.898551
-1.25764,8,463.912162
3.117545,9,463.924175
7.115772,8,463.932686
-8.26478,9,463.945371
1.696532,10,463.959559
17.469513,8,463.973539
-5.036129,8,463.988911
25.436466,11,464.028833
0.467551,11,464.055281
5.870322,11,464.087937
-0.84694,11,464.115958
17.023038,10,464.130533
13.257477,9,464.138539
3.021056,8,464.147146
18.115204,10,464.15766
-1.238576,8,464.167243
3.502326,11,464.178751
-0.439727,9,464.188097
1.679187,11,464.20014
13.593872,8,464.209975
-6.834364,10,464.220302
12.438362,11,464.234747
-0.88669,9,464.249342
-8.461011,11,464.262012
0.10435,10,464.271432
32.125635,10,464.286515
20.678987,12,464.30007
18.579336,11,464.311212
-4.861622,7,464.320337
1.821936,12,464.33354
2.61701,9,464.346543
-4.903802,12,465.335769
-8.080979,9,465.343768
-3.231492,12,465.354286
9.749858,9,465.361794
-0.149688,10,465.370378
6.002886,8,465.377379
-1.289931,9,465.384587
32.475615,11,465.393595
0.677693,9,465.403108
16.595907,11,465.41431
4.496468,13,465.42733
-0.291213,9,465.436879
21.270616,10,465.448534
-1.243863,10,465.461212
9.028969,12,465.473791
5.974283,13,465.485296
-1.963295,13,465.497025
4.799103,11,465.507677
13.634378,10,465.51719
21.093113,9,465.525834
1.924439,13,465.537915
-3.398558,10,465.548919
-0.14512,9,465.557438
4.469633,10,465.566087
7.717736,9,465.573095
-4.843304,9,465.58063
18.148018,9,465.591223
21.382602,10,465.600224
-2.907383,8,465.606749
-0.93949,9,465.616841
18.43002,9,465.624846
16.835481,9,465.633351
-2.43595,9,465.640365
16.007759,10,465.649355
-1.060545,9,465.655862
1.737438,11,465.664978
-2.785774,11,465.673978
4.733226,9,465.68248
-1.334928,8,465.688484
-2.913553,11,465.698117
14.081337,11,465.708189
16.447249,9,465.715308
0.355629,10,465.725592
-0.218231,9,465.734747
2.920377,10,465.743952
9.492944,9,465.752468
0.395522,10,465.762598
22.644225,11,465.772186
16.041054,7,465.778689
20.520192,11,465.788333
3.09217,8,465.795338
15.351971,10,465.803853
17.250742,9,465.811368
20.470637,11,465.820971
27.043116,9,465.829486
0.064237,11,465.841043
-3.725672,10,465.850059
18.251546,8,465.857135
18.616901,10,465.866793
5.179305,10,465.875794
1.69724,9,465.883308
2.08169,10,465.891315
-3.459541,9,465.900313
1.633284,10,465.909333
19.605318,12,465.92099
14.376077,10,465.932499
5.63812,8,465.943244
0.506948,8,465.956015
-2.95643,10,465.970385
-0.808421,12,465.990705
12.608388,10,466.002226
0.707338,11,466.016328
12.698757,9,466.025957
-0.433616,8,466.033465
17.188841,9,466.042107
-0.702481,9,466.050107
2.281713,10,466.063338
1.251671,9,466.073964
-4.152586,10,466.085099
-7.729294,9,466.094121
-4.270166,8,466.102212
20.127165,9,466.111224
0.217141,11,466.122803
20.609289,14,466.135962
12.92769,9,466.144964
0.102246,12,466.154469
-1.871038,9,466.163583
-0.689443,10,466.173591
3.966149,10,466.183124
12.972735,10,466.192139
18.31866,11,466.203249
-1.958513,11,466.213758
-2.024037,9,466.221761
9.0024,9,466.230268
0.804631,11,466.23927
3.551902,8,466.250737
18.671538,12,466.263564
11.605888,7,466.270564
-0.30731,11,466.282226
1.327373,11,466.294099
11.445942,8,466.300604
-2.312722,9,466.309688
-9.149115,10,466.319345
10.341817,9,466.328844
-2.601318,11,466.339448
17.696504,8,466.347448
14.608053,13,466.360398
10.499846,9,466.370146
1.588696,12,466.38124
-0.206753,11,466.390246
-1.373855,11,466.400803
0.643875,10,466.410302
6.804443,10,466.419925
14.038103,9,466.428435
-6.311241,11,466.43845
-0.204857,7,466.446197
16.97609,11,466.458906
-5.854858,10,466.466931
19.222722,10,466.479107
-1.179059,8,466.486139
0.348801,9,466.496743
5.132945,8,466.504876
15.008642,9,466.512386
0.82159,9,466.519981
1.306005,6,466.525979
-1.742716,8,466.533493
1.260078,11,466.544069
1.664168,8,466.55159
9.538923,10,466.562111
-7.186713,9,466.571286
16.191925,9,466.581118
2.995959,9,466.593378
19.409104,8,466.604123
19.089593,12,466.624991
11.770188,8,466.635855
-0.566744,10,466.646855
4.311031,11,466.660879
-6.022305,10,466.669414
13.166413,10,466.679239
0.702273,7,466.685243
-1.308132,11,466.696826
-2.325699,7,466.702344
-2.930132,13,466.716475
0.228066,11,466.727073
0.662048,9,466.736596
-3.93293,9,466.748482
-0.332248,8,466.75749
-9.256604,8,466.764355
15.270696,8,466.771367
5.67865,8,466.781402
2.624014,9,466.79098
13.864623,9,466.800484
-0.94099,12,466.813962
-5.85802,13,466.827174
7.004421,12,466.84069
16.116857,8,466.849868
-1.970842,10,466.859859
18.362656,11,466.869635
14.730412,11,466.881166
8.090622,10,466.891387
1.642658,13,466.909491
-0.611238,8,466.918429
1.797417,8,466.928938
9.570906,9,466.93806
-4.687603,11,466.959175
-4.145286,13,466.976943
6.305475,9,466.987599
3.812623,8,466.995794
-7.043551,10,467.007965
-5.711691,11,467.017632
12.071292,9,467.026503
-1.695264,10,467.037331
30.712871,10,467.046331
-7.862687,11,467.05689
18.342069,9,467.067016
17.169788,10,467.07702
-2.29351,7,467.08413
-2.493284,9,467.093142
-6.409616,10,467.103927
21.977123,10,467.114036
-0.885772,8,467.121036
-10.994722,9,467.129598
-2.917465,9,467.137624
-1.593691,9,467.147247
-3.680661,11,467.158344
15.232583,12,467.169874
-1.075897,8,467.177644
14.091717,9,467.185151
-5.338228,11,467.194722
7.736546,10,467.202229
1.239143,10,467.214375
0.457726,9,467.221987
-1.900918,9,467.230496
-3.491984,11,467.241562
4.1827,7,467.248977
-1.740497,8,467.257597
-1.341512,8,467.26615
9.3138,9,467.273789
18.048831,10,467.283419
13.434661,11,467.294421
-2.388942,9,467.302956
-4.528026,9,467.310479
-1.976371,8,467.318081
-2.7331,9,467.326081
-0.5926,9,467.335192
12.94451,9,467.343196
24.022463,10,467.351705
-0.103248,11,467.361835
1.260696,12,467.370839
1.75661,9,467.38035
-4.789967,9,467.387353
21.853459,11,468.350096
13.774469,10,468.359319
-0.055209,10,468.367327
-3.76636,12,468.379454
16.751651,13,468.390184
-3.365183,9,468.398179
5.751497,10,468.406691
1.052704,9,468.416201
32.065368,11,468.425858
-1.690105,11,468.436503
30.321439,9,468.445503
12.9997,9,468.45302
1.929372,11,468.465198
0.510997,10,468.567431
-3.474712,9,468.583945
11.423224,12,468.629592
10.782306,9,468.640204
-5.98116,11,468.654717
5.154335,9,468.666825
29.044345,9,468.676068
13.410103,9,468.687159
-9.644648,13,468.701657
0.902464,11,468.714752
11.350032,9,468.72775
17.755885,10,468.738841
-4.544508,8,468.746849
4.807913,10,468.755378
2.062831,11,468.767509
-1.29147,9,468.776527
-1.30381,10,468.786663
-2.360485,9,468.796243
0.382877,11,468.807323
7.852864,9,468.815394
16.615762,8,468.821988
1.259761,10,468.834519
-1.778554,11,468.847053
1.192634,8,468.856164
-0.693525,9,468.863731
-2.682406,10,468.871248
-0.657686,11,468.883759
1.010239,9,468.894263
5.927711,8,468.903212
-1.762681,8,468.911264
-4.763656,9,468.919926
-1.573986,9,468.928427
15.87961,13,468.940016
22.693854,12,468.955534
-5.534754,11,468.967724
34.11131,8,468.977734
1.218078,9,468.985827
15.367849,9,468.99644
-0.893399,11,469.009064
12.151937,13,469.019075
11.720837,11,469.029159
31.95694,9,469.036185
16.981173,8,469.045047
-2.386116,9,469.053563
6.223559,11,469.066253
1.360464,9,469.077542
0.517694,11,469.09215
-1.282873,8,469.098688
-2.160967,10,469.11035
19.5281,10,469.118619
1.101861,9,469.130981
-0.444366,10,469.140052
-3.717455,10,469.151604
-0.585503,9,469.163124
16.872726,10,469.173769
1.877013,12,469.184869
9.599791,12,469.198872
12.931099,7,469.205382
-3.736361,10,469.216138
16.78347,9,469.226142
-0.555147,9,469.237378
-6.215045,9,469.247863
17.234897,8,469.258195
-8.405347,11,469.267819
15.628494,8,469.276266
4.976605,8,469.283774
2.324589,8,469.292352
19.420933,10,469.301454
3.555572,9,469.310598
16.29648,9,469.319633
4.158847,9,469.331124
-0.176152,10,469.34553
0.054744,9,469.355708
-7.263096,8,469.364238
7.424633,9,469.37382
16.846075,12,469.386558
-0.322936,11,469.398955
2.43862,9,469.411252
2.265227,12,469.423857
0.8729,6,469.433985
16.891991,11,469.449991
-3.56103,11,469.466693
13.116799,12,469.485551
-7.102283,11,469.501871
34.946163,10,469.512401
-3.664384,10,469.523416
21.847641,13,469.536938
-3.869805,10,469.546501
0.533307,9,469.554009
-6.82387,10,469.564098
17.568652,9,469.573675
14.582048,9,469.581739
16.244413,11,469.591336
-0.427134,10,469.601854
-1.6279,11,469.612067
20.274142,8,469.619699
33.041208,10,469.629208
21.956405,10,469.636786
-0.621437,11,469.646785
15.911599,10,469.654886
-0.233008,9,469.664409
-3.615212,9,469.672154
3.754153,12,469.683243
15.522239,8,469.690249
4.241995,10,469.700247
-0.08927,9,469.707757
-6.956003,10,469.716865
0.060491,13,469.729009
-6.158406,12,469.739015
-12.341724,10,469.749016
-0.09232,11,469.757525
0.849467,10,469.767602
1.281137,10,469.777619
1.831008,9,469.784872
0.452617,9,469.793593
14.889824,10,469.803111
1.761017,12,469.813419
1.892548,8,469.820422
17.198708,8,469.828584
11.206211,8,469.835621
15.003241,11,469.845213
-3.154573,10,469.853876
14.93261,12,469.86338
1.476087,9,469.870993
18.497132,11,469.88251
19.170087,8,469.891984
-1.294982,10,469.901692
1.558522,8,469.90769
1.926072,9,469.915228
13.474957,8,469.921813
8.633741,11,469.932513
14.828831,8,469.939533
-2.93921,10,469.950073
0.308291,9,469.962601
2.829146,11,469.977329
-6.067066,10,469.986508
0.370748,10,469.9975
4.100631,9,470.006013
4.850335,12,470.016122
0.175045,9,470.024111
-6.604364,11,470.035639
0.443804,11,470.048645
2.918514,13,470.061263
16.497005,9,470.068268
0.161454,9,470.076829
4.451576,9,470.08634
5.353624,10,470.094917
24.659729,12,470.105007
4.976846,11,470.114538
14.757223,10,470.124197
16.044832,9,470.131714
-0.925499,7,470.139288
1.874858,9,470.147288
13.831652,9,470.154953
-2.242171,12,470.166546
-1.410426,12,470.177185
-5.06204,9,470.185342
3.778319,10,470.19434
0.812065,12,470.205899
-2.104089,8,470.212419
-0.995534,7,470.220003
7.764126,9,470.227026
14.859795,11,470.238687
-4.514638,12,470.248687
-0.043774,9,470.256205
-4.756822,11,470.267488
-7.211062,9,470.276007
4.544993,12,470.286159
13.85905,10,470.295747
0.969966,10,470.305262
-1.953366,10,470.31434
-3.142285,13,470.325918
0.416554,9,470.334425
-1.794556,8,470.343069
-0.274134,10,470.352585
-2.221256,9,470.359704
4.213379,9,470.367728
-5.460576,11,470.377374
-4.314477,11,470.388488
-1.04892,7,470.395489
16.058635,12,470.408258
-4.063456,9,470.418367
2.886064,11,470.427368
2.749062,10,470.436508
11.543049,10,470.448508
-1.391557,12,470.461747
19.6599,12,470.471763
6.692603,9,470.481881
13.805437,10,470.491896
18.328797,11,470.502975
15.906542,11,470.512074
0.693551,9,470.520082
2.94854,8,470.527651
-9.276064,13,470.540767
11.585229,14,471.518507
8.563969,9,471.527114
-1.285989,12,471.537255
-4.420674,9,471.551303
-1.234072,11,471.562609
32.566922,10,471.573223
4.720044,9,471.582016
-1.230614,8,471.589029
13.832341,8,471.599066
2.139493,9,471.607502
-0.009222,12,471.62012
-4.448203,10,471.633353
4.865009,9,471.645132
-10.874425,9,471.654332
-0.621358,10,471.663848
4.169879,9,471.670855
-9.439287,11,471.681835
13.657293,7,471.687841
0.746367,8,471.697472
8.755919,10,471.709257
-2.432409,10,471.719418
-2.228395,9,471.730378
0.745236,10,471.741773
21.687134,11,471.752285
-1.915195,12,471.763659
20.40255,9,471.772792
16.16788,9,471.782824
2.386049,9,471.792772
3.88382,9,471.801788
-4.182764,10,471.812352
20.195784,11,471.824986
15.251015,9,471.834064
15.115349,10,471.844069
15.552981,9,471.855401
3.381,11,471.867281
-4.072061,10,471.878799
-2.408834,8,471.889396
16.244882,9,471.900535
17.080935,11,471.908875
-5.591804,9,471.919146
16.017339,9,471.93017
14.815536,10,471.94095
5.875,10,471.955229
-2.399348,11,471.967753
11.276785,13,471.983866
12.743002,9,471.999256
20.613772,11,472.011475
1.891661,9,472.019481
5.109068,9,472.028608
-2.207124,9,472.038192
-5.308974,11,472.047193
0.424206,11,472.058283
-4.680907,11,472.069378
19.671818,8,472.077378
-2.266529,10,472.086478
0.087012,13,472.098478
1.474124,11,472.110167
18.552812,8,472.11684
19.483678,11,472.126836
-1.988976,9,472.135964
-1.920906,9,472.143956
19.541563,9,472.152466
-1.844763,8,472.160983
-4.115685,10,472.169566
-0.078109,10,472.180077
-0.111131,9,472.188079
0.84212,10,472.197905
7.335972,11,472.207422
-9.87917,10,472.21662
-5.803193,7,472.221619
1.630917,8,472.231129
-2.4423,9,472.240137
-0.378915,11,472.250209
16.442465,10,472.260646
-0.374137,11,472.269645
36.338954,11,472.279824
-3.752329,10,472.288446
-4.370726,9,472.298441
12.128706,9,472.307542
2.218303,9,472.316066
1.278372,10,472.324648
1.007855,10,472.334722
-4.622405,11,472.343726
0.7497,7,472.348726
-1.215229,11,472.359379
1.674206,8,472.36832
16.0448,10,472.379071
2.94871,7,472.386007
-1.908766,9,472.393014
7.372516,10,472.402518
3.77735,8,472.410027
-0.515883,9,472.418601
-1.181762,10,472.428601
1.047508,10,472.43912
15.087392,10,472.449119
-3.792112,8,472.456629
0.1767,9,472.466768
31.02444,10,472.477767
17.637745,11,472.486287
-0.884329,9,472.495879
-6.921969,7,472.501954
4.725961,11,472.512069
19.528456,11,472.521078
-5.012973,10,472.530727
19.076435,9,472.53874
21.011247,12,472.550821
-1.092117,11,472.561957
18.950633,9,472.570568
0.545856,10,472.580141
5.836383,9,472.587723
33.556719,13,472.598724
-3.618337,10,472.608818
17.04101,10,472.618048
1.43185,10,472.62706
19.522247,13,472.636172
18.056128,10,472.646168
-0.005709,7,472.652681
1.717466,9,472.661199
32.990949,9,472.670957
7.09369,11,472.68112
-3.856996,7,472.687127
2.772411,10,472.696133
6.905665,11,472.704652
-6.338414,11,472.713736
27.398792,11,472.722743
-10.864262,11,472.732275
-5.215141,10,472.740283
-4.680796,9,472.747853
1.509009,11,472.756372
20.22821,10,472.766626
-3.159703,12,472.776467
-1.271048,10,472.784985
16.585751,8,472.792577
18.827201,9,472.80009
1.248565,8,472.807686
-0.962583,8,472.814227
4.323623,8,472.820846
5.733873,10,472.829351
8.845417,10,472.8385
13.648212,9,472.846517
-3.823689,8,472.853729
19.806657,11,472.863237
-3.750745,13,472.877812
-1.295683,11,472.887405
14.864144,7,472.895413
-3.325207,8,472.906918
-5.109142,12,472.920073
18.412494,11,472.933197
0.782014,13,472.951329
-0.765542,11,472.963515
1.537441,10,472.973523
-0.058353,8,472.98203
-0.684171,10,472.994132
3.518388,11,473.008041
14.529439,11,473.019071
11.276834,16,473.034224
-7.504793,10,473.044804
18.068493,12,473.055899
2.859229,10,473.064445
-0.446411,11,473.075037
5.784793,10,473.085155
4.660173,10,473.094164
3.993358,9,473.101681
-2.084152,9,473.111205
1.542031,8,473.120883
20.726557,12,473.132967
-0.452556,11,473.142981
0.668419,9,473.150467
-6.850764,10,473.158976
15.495091,8,473.167559
1.13275,10,473.176562
1.351217,8,473.18407
1.221341,10,473.193079
-5.815963,8,473.201587
18.75673,8,473.209094
16.788729,9,473.216797
1.42644,9,473.224797
-0.831509,11,473.235323
-1.986764,9,473.245006
4.761564,8,473.252517
22.00367,12,473.263925
16.495202,11,473.273707
17.632314,10,473.283743
-5.439234,11,473.293463
15.31661,9,473.300986
-0.45439,13,473.312083
-8.275709,7,473.31809
2.988779,8,473.324718
18.924099,9,473.332232
14.00109,8,473.338814
10.901501,8,473.345814
-3.999212,8,473.353911
6.679369,10,473.363427
-8.732966,11,473.374024
-0.994526,10,473.384822
0.080382,11,473.395462
1.416409,9,473.403207
13.391731,13,473.413721
-0.428528,8,473.421307
3.143726,11,473.433362
-0.549418,7,473.440372
7.55897,9,473.450373
1.193575,11,473.462986
16.657816,10,473.473991
-0.096811,9,473.482507
15.632458,9,473.493137
-3.598664,10,473.502659
4.79317,9,473.511769
24.148431,11,473.521776
-6.313525,7,474.544332
-0.928224,10,474.552843
15.629197,10,474.563927
-1.284031,11,474.575635
-5.495217,11,474.587838
14.084053,11,474.598845
-0.908568,11,474.609437
-2.880892,9,474.616452
-0.33783,10,474.626055
17.526251,10,474.633576
-7.090324,10,474.64316
-3.035278,11,474.651678
8.840622,10,474.661196
18.110078,11,474.669834
11.475879,10,474.679337
-3.376403,10,474.687937
3.089539,11,474.698945
-4.900592,12,474.708985
-4.440922,8,474.716575
12.259631,9,474.725596
-2.316162,12,474.736111
-1.80666,9,474.745115
-3.011668,8,474.75163
8.371386,6,474.75663
11.776514,10,474.764737
-0.780119,10,474.773733
0.78392,11,474.785246
-0.06896,9,474.793817
21.001116,12,474.803341
-6.144608,12,474.813185
4.815846,10,474.82121
6.824117,9,474.831355
6.29643,8,474.838945
18.416003,8,474.846945
2.719834,11,474.857049
-4.661417,12,474.866636
0.23545,9,474.874217
6.276212,12,474.884276
-0.986018,10,474.893288
1.10666,10,474.902447
0.539995,9,474.911997
-2.350836,12,474.921605
16.923088,8,474.930668
2.435165,9,474.940681
-2.009648,12,474.951197
17.917738,9,474.964484
19.888582,10,474.978992
19.889455,12,474.992006
1.321463,8,475.003512
-8.07996,9,475.013842
-2.466789,9,475.022849
-3.270608,11,475.035372
-0.150067,10,475.045962
-0.002797,9,475.053477
-0.209693,9,475.061571
13.599162,10,475.06958
15.64807,9,475.079809
2.040482,10,475.090502
5.930334,8,475.097495
-4.165772,13,475.109107
8.839931,12,475.118713
-12.381036,13,475.131237
-1.041153,8,475.137872
7.44106,9,475.146867
13.87466,9,475.155948
1.244985,9,475.164468
1.560471,10,475.175052
30.204531,10,475.184138
-0.238823,10,475.194144
-9.271381,10,475.203662
-2.718315,8,475.211176
-0.288136,10,475.218733
2.241108,12,475.229239
-0.789006,11,475.238287
1.393312,12,475.249277
-1.816277,8,475.255794
2.887943,7,475.263121
1.998773,9,475.272117
-1.048716,11,475.282173
0.916715,11,475.291867
1.123221,12,475.301404
17.735053,13,475.311677
0.852352,10,475.319685
2.871008,9,475.328778
16.967341,9,475.336795
11.348716,11,475.347402
3.513214,11,475.359023
3.283763,10,475.367038
-2.992701,9,475.374609
-2.446248,11,475.383706
17.266299,9,475.39276
12.869918,9,475.400109
3.925809,9,475.407709
-3.686844,10,475.41624
2.214691,8,475.422824
23.50648,11,475.432341
-1.967375,11,475.444912
15.312374,9,475.454432
-8.021601,9,475.467698
15.104535,10,475.480216
10.51438,11,475.491816
21.318579,9,475.500333
-0.426287,9,475.508858
-0.61674,10,475.517547
2.805374,12,475.529639
-2.634387,7,475.534631
-3.682897,8,475.543251
5.098731,12,475.552788
-3.328363,9,475.561766
1.854287,10,475.569776
22.676055,10,475.579884
21.907653,10,475.589892
-1.87666,8,475.597461
6.07564,11,475.609124
0.59462,9,475.617634
18.73214,9,475.626282
-1.264572,11,475.63379
-0.054416,10,475.643349
1.632937,9,475.650862
0.214011,9,475.658996
-3.806697,13,475.670631
4.151344,11,475.681152
-0.695464,10,475.690733
-0.965977,9,475.697732
-0.904296,8,475.704809
-2.286239,9,475.712328
20.592297,12,475.722122
-0.178017,9,475.731641
-1.33308,10,475.741205
4.943409,12,475.751713
5.212372,7,475.757713
5.244273,9,475.765903
2.251295,8,475.772903
20.28627,10,475.782419
37.413246,11,475.791432
23.097977,11,475.799941
2.501867,11,475.809467
0.525134,9,475.818042
10.75657,9,475.827065
4.382406,11,475.836626
12.767212,10,475.846262
4.717857,12,475.85577
4.104189,8,475.863934
2.120692,10,475.874031
7.233169,9,475.881557
-0.901517,11,475.891152
-0.302899,8,475.897152
33.913653,12,475.909153
16.778805,10,475.917894
-0.561205,9,475.927585
0.453314,8,475.934757
-4.123313,12,475.947765
-4.296485,11,475.959457
-1.115594,10,475.970101
-1.749674,8,475.979618
23.943856,10,475.990501
4.646889,9,476.0
10.220176,9,476.009003
-4.771185,9,476.017093
-1.999158,10,476.025089
-4.438574,12,476.039007
1.884032,9,476.048828
-3.994109,8,476.056345
18.514987,11,476.068564
-4.402198,11,476.081198
-2.176958,9,476.091932
16.391489,9,476.100159
2.691338,9,476.109226
3.62181,9,476.117764
-6.690085,11,476.128931
-2.226057,9,476.135984
-1.402397,12,476.147561
15.090621,12,476.159216
-2.194711,9,476.166243
18.078654,13,476.178548
11.2633,10,476.187131
15.82864,9,476.196148
8.145223,10,476.204635
0.440318,12,476.215792
-2.423546,11,476.224774
18.224956,8,476.232877
15.784074,9,476.239888
19.098083,9,476.24789
8.179023,12,476.257434
-0.422012,10,476.2675
13.591908,11,476.27766
1.623222,8,476.285709
1.911888,7,476.292708
-0.035078,11,476.302934
11.797752,11,476.314042
-2.729263,11,476.323047
2.303316,10,476.33116
-2.358664,9,476.338166
-6.355515,11,476.347755
7.502525,8,476.354273
18.56424,10,476.36552
15.191656,12,476.378665
15.85304,9,476.387324
23.306951,10,476.397455
-4.243669,13,476.409618
0.855895,11,476.41838
5.067002,8,476.426379
1.931362,9,476.434464
-5.725592,13,476.449982
0.54637,8,476.460511
-1.800483,9,476.468144
17.649797,9,477.503654
-0.333115,9,477.514777
-5.898131,9,477.523779
-3.97862,11,477.534287
-4.390656,9,477.543294
20.255791,11,477.55281
6.088311,8,477.560329
28.476559,11,477.569897
16.756769,9,477.577907
-1.329028,7,477.584301
2.461435,11,477.593925
-8.238605,8,477.600423
17.992652,9,477.609517
-0.353575,9,477.61853
17.008224,12,477.630241
3.635984,8,477.637244
18.351113,9,477.644829
13.950512,10,477.653352
33.268317,9,477.661007
-2.70164,10,477.669012
16.40405,9,477.676737
-4.5103,9,477.685148
21.685517,10,477.693737
2.107299,9,477.702855
-5.570298,9,477.710407
5.100347,10,477.720525
18.852756,10,477.728526
5.844705,10,477.737232
1.628443,10,477.747214
0.437102,9,477.754729
-0.155566,9,477.763234
8.953036,10,477.77082
-1.547593,9,477.780872
6.338714,11,477.790884
1.979702,10,477.798879
-2.221708,12,477.808892
-1.990241,9,477.817536
-1.09478,8,477.824538
-2.906888,10,477.833049
-0.102173,11,477.843052
-5.972061,9,477.85142
14.244679,11,477.861363
1.203225,10,477.869371
-0.262712,10,477.877368
-0.826659,9,477.886878
0.585617,10,477.896496
2.713914,9,477.905002
13.618043,7,477.912303
-1.180002,11,477.920309
0.591635,9,477.929579
10.372783,9,477.940186
4.63828,9,477.948558
6.261682,11,477.962214
-2.411595,12,477.97481
1.446502,10,477.986463
16.564792,10,477.997462
-8.285571,9,478.004977
1.428402,10,478.014143
-1.462792,9,478.023152
14.76473,12,478.034262
16.247286,10,478.042267
19.512304,11,478.053424
16.080858,10,478.062753
-7.457706,9,478.069757
2.687463,9,478.079322
29.329023,10,478.088379
8.190207,10,478.098086
18.402033,11,478.109167
-2.69017,11,478.119239
13.959322,8,478.127849
19.097222,11,478.13815
-0.382081,10,478.148159
-12.357054,8,478.154832
2.209275,11,478.16535
4.298261,8,478.172943
-0.329731,11,478.183458
12.379539,10,478.193034
0.337857,9,478.20155
-0.189306,10,478.211064
-8.906819,10,478.221658
16.505616,10,478.230225
-9.391674,11,478.239788
-1.549503,8,478.246779
-9.713613,11,478.255302
-2.561613,9,478.264313
-4.953911,10,478.272309
13.618178,9,478.281939
31.458904,12,478.29253
17.138421,8,478.298555
-8.340949,8,478.306068
22.806692,10,478.314577
-2.000663,9,478.322577
-5.065382,9,478.331096
3.342216,8,478.337103
-0.62616,12,478.348729
-1.083256,12,478.36132
-0.097205,11,478.37282
-8.309544,7,478.37882
14.101882,10,478.387914
7.765767,10,478.395911
20.290084,10,478.405084
3.879838,10,478.414678
-2.248305,9,478.42327
5.120612,9,478.430778
-4.64882,9,478.43951
18.853777,9,478.448513
6.010268,8,478.459031
-0.038421,9,478.468125
-2.156945,7,478.477129
-2.688418,10,478.486271
1.96956,10,478.497263
22.028419,10,478.506771
-0.454443,10,478.515604
35.759896,11,478.525609
-0.334122,8,478.532681
-0.470658,9,478.540695
14.544223,8,478.547283
11.628727,10,478.555794
10.06163,6,478.561876
-1.710558,8,478.567879
-0.576179,9,478.576879
4.614684,9,478.584388
5.708226,10,478.593966
13.96734,11,478.602482
1.635488,8,478.611628
-1.738159,9,478.619632
-2.242425,13,478.63081
4.989938,8,478.638456
18.061698,11,478.647457
-0.770629,9,478.656572
-6.379512,10,478.664096
-1.356777,7,478.670668
4.904162,9,478.677668
6.091622,9,478.685414
14.718898,9,478.693413
-5.037874,10,478.700921
-0.879906,8,478.708929
-2.30672,7,478.71412
0.904542,10,478.724769
21.582313,9,478.733858
-1.927239,12,478.743867
