episode,deliveries_completed,fuel_used,steps_taken,reward
13859,3,17.0,16,90.457
13860,3,17.0,16,90.457
13861,3,17.0,16,90.457
13862,3,17.0,16,90.457
13863,3,17.0,16,90.457
13864,3,17.0,16,90.457
13865,3,17.0,16,90.457
13866,3,17.0,16,90.457
13867,3,17.0,16,90.457
13868,3,17.0,16,90.457
13869,3,17.0,16,90.457
13870,3,17.0,16,90.457
13871,3,17.0,16,90.457
13872,3,17.0,16,90.457
13873,3,17.0,16,90.457
13874,3,17.0,16,90.457
13875,3,17.0,16,90.457
13876,3,17.0,16,90.457
13877,3,17.0,16,90.457
13878,3,17.0,16,90.457
13879,3,17.0,16,90.457
13880,3,17.0,16,90.457
13881,3,17.0,16,90.457
13882,3,17.0,16,90.457
13883,3,17.0,16,90.457
13884,3,17.0,16,90.457
13885,3,17.0,16,90.457
13886,3,17.0,16,90.457
13887,3,17.0,16,90.457
13888,3,17.0,16,90.457
13889,3,17.0,16,90.457
13890,3,17.0,16,90.457
13891,3,17.0,16,90.457
13892,3,17.0,16,90.457
13893,3,17.0,16,90.457
13894,3,17.0,16,90.457
13895,3,17.0,16,90.457
13896,3,17.0,16,90.457
13897,3,17.0,16,90.457
13898,3,17.0,16,90.457
13899,1,19.5,20,22.289
13900,3,16.5,16,90.507
13901,3,17.0,16,90.457
13902,3,17.0,16,90.457
13903,3,17.0,16,90.457
13904,3,17.0,16,90.457
13905,3,17.0,16,90.457
13906,3,17.0,16,90.457
13907,3,17.0,16,90.457
13908,3,17.0,16,90.457
13909,3,17.0,16,90.457
13910,3,16.5,16,90.507
13911,3,17.0,16,90.457
13912,3,17.0,16,90.457
13913,3,17.0,16,90.457
13914,3,17.0,16,90.457
13915,3,17.0,16,90.457
13916,3,17.0,16,90.457
13917,3,17.0,16,90.457
13918,3,17.0,16,90.457
13919,3,17.0,16,90.457
13920,3,17.0,16,90.457
13921,3,17.0,16,90.457
13922,3,17.0,16,90.457
13923,3,17.0,16,90.457
13924,3,17.0,16,90.457
13925,3,17.0,16,90.457
13926,3,17.0,16,90.457
13927,3,17.0,16,90.457
13928,3,17.0,16,90.457
13929,3,17.0,16,90.457
13930,3,17.0,16,90.457
13931,3,17.0,16,90.457
13932,3,17.0,16,90.457
13933,3,17.0,16,90.457
13934,3,17.0,16,90.457
13935,3,17.0,16,90.457
13936,3,17.0,16,90.457
13937,3,17.0,16,90.457
13938,3,17.0,16,90.457
13939,3,17.0,16,90.457
13940,3,17.0,16,90.457
13941,3,17.0,16,90.457
13942,3,17.0,16,90.457
13943,3,17.0,16,90.457
13944,3,17.0,16,90.457
13945,3,17.0,16,90.457
13946,3,17.0,16,90.457
13947,3,17.0,16,90.457
13948,3,17.0,16,90.457
13949,3,17.0,16,90.457
13950,3,17.0,16,90.457
13951,3,17.0,16,90.457
13952,3,17.0,16,90.457
13953,3,17.0,16,90.457
13954,3,17.0,16,90.457
13955,3,17.0,16,90.457
13956,3,17.0,16,90.457
13957,3,17.0,16,90.457
13958,3,17.0,16,90.457
13959,3,17.0,16,90.457
13960,3,17.0,16,90.457
13961,3,17.0,16,90.457
13962,3,17.0,16,90.457
13963,3,17.0,16,90.457
13964,3,17.0,16,90.457
13965,3,17.0,16,90.457
13966,3,17.0,16,90.457
13967,3,17.0,16,90.457
13968,3,17.0,16,90.457
13969,3,17.0,16,90.457
13970,3,17.0,16,90.457
13971,3,17.0,16,90.457
13972,3,17.0,16,90.457
13973,3,17.0,16,90.457
13974,3,17.0,16,90.457
13975,3,17.0,16,90.457
13976,3,17.0,16,90.457
13977,3,17.0,16,90.457
13978,3,17.0,16,90.457
13979,3,17.0,16,90.457
13980,3,17.0,16,90.457
13981,3,17.0,16,90.457
13982,3,17.0,16,90.457
13983,3,17.0,16,90.457
13984,3,17.0,16,90.457
13985,3,17.0,16,90.457
13986,3,17.0,16,90.457
13987,3,17.0,16,90.457
13988,3,17.0,16,90.457
13989,3,17.0,16,90.457
13990,3,17.0,16,90.457
13991,3,17.0,16,90.157
13992,3,17.0,16,90.457
13993,3,17.0,16,90.457
13994,3,17.0,16,90.457
13995,3,17.0,16,90.457
13996,3,17.0,16,90.457
13997,3,17.0,16,90.457
13998,3,17.0,16,90.457
13999,3,17.0,16,90.457
14000,3,17.0,16,90.457
14001,3,17.0,16,90.457
14002,3,17.0,16,90.457
14003,3,17.0,16,90.457
14004,3,17.0,16,90.457
14005,3,17.0,16,90.457
14006,3,17.0,16,90.457
14007,3,17.0,16,90.457
14008,3,17.0,16,90.457
14009,3,19.0,18,90.657
14010,3,17.0,16,90.457
14011,3,17.0,16,90.457
14012,3,17.0,16,90.457
14013,3,17.0,16,90.457
14014,3,17.0,16,90.457
14015,3,17.0,16,90.457
14016,3,17.0,16,90.457
14017,3,17.0,16,90.457
14018,3,17.0,16,90.457
14019,3,17.0,16,90.457
14020,3,17.0,16,90.457
14021,3,17.0,16,90.457
14022,3,17.0,16,90.457
14023,3,17.0,16,90.457
14024,3,17.0,16,90.457
14025,3,17.0,16,90.457
14026,3,17.0,16,90.457
14027,3,17.0,16,90.457
14028,3,17.0,16,90.457
14029,3,17.0,16,90.457
14030,3,17.0,16,90.457
14031,3,17.0,16,90.457
14032,3,17.0,16,90.457
14033,3,17.0,16,90.457
14034,3,17.0,16,90.457
14035,3,17.0,16,90.457
14036,3,17.0,16,90.457
14037,3,17.0,16,90.457
14038,3,17.0,16,90.457
14039,3,17.0,16,90.457
14040,3,17.0,16,90.457
14041,3,17.0,16,90.457
14042,3,17.0,16,90.457
14043,3,17.0,16,90.457
14044,3,17.0,16,90.457
14045,3,17.0,16,90.457
14046,3,17.0,16,90.457
14047,3,17.0,16,90.457
14048,3,17.0,16,90.457
14049,3,17.0,16,90.457
14050,3,17.0,16,90.457
14051,3,16.5,16,90.507
14052,3,17.0,16,90.457
14053,3,17.0,16,90.457
14054,3,17.0,16,90.457
14055,3,17.0,16,90.457
14056,3,17.0,16,90.457
14057,3,17.0,16,90.457
14058,3,17.0,16,90.457
14059,3,17.0,16,90.457
14060,3,17.0,16,90.457
14061,3,17.0,16,90.457
14062,3,17.0,16,90.457
14063,3,17.0,16,90.457
14064,3,17.0,16,90.457
14065,3,17.0,16,90.457
14066,3,17.0,16,90.457
14067,3,17.0,16,90.457
14068,3,17.0,16,90.457
14069,3,17.0,16,90.457
14070,3,17.0,16,90.457
14071,3,17.0,16,90.457
14072,3,17.0,16,90.457
14073,3,17.0,16,90.457
14074,3,17.0,16,90.457
14075,3,17.0,16,90.457
14076,3,17.0,16,90.457
14077,3,17.0,16,90.457
14078,3,17.0,16,90.457
14079,3,17.0,16,90.457
14080,3,17.0,16,90.457
14081,3,17.0,16,90.457
14082,3,17.0,16,90.457
14083,3,17.0,16,90.457
14084,3,17.0,16,90.457
14085,3,17.0,16,90.457
14086,3,17.0,16,90.457
14087,3,17.0,16,90.457
14088,3,17.0,16,90.457
14089,3,17.0,16,90.457
14090,3,17.0,16,90.457
14091,3,17.0,16,90.457
14092,3,17.0,16,90.457
14093,3,17.0,16,90.457
14094,3,17.0,16,90.457
14095,3,17.0,16,90.457
14096,3,17.0,16,90.457
14097,3,17.0,16,90.457
14098,3,17.0,16,90.457
14099,3,17.0,16,90.457
14100,3,17.0,16,90.457
14101,3,17.0,16,90.457
14102,3,17.0,16,90.457
14103,3,17.0,16,90.457
14104,3,17.0,16,90.457
14105,3,17.0,16,90.457
14106,3,17.0,16,90.457
14107,3,17.0,16,90.457
14108,3,17.0,16,90.457
14109,3,17.0,16,90.457
14110,3,17.0,16,90.457
14111,3,17.0,16,90.457
14112,3,17.0,16,90.457
14113,3,17.0,16,90.457
14114,3,17.0,16,90.457
14115,3,17.0,16,90.457
14116,3,17.0,16,90.457
14117,3,17.0,16,90.457
14118,3,17.0,16,90.457
14119,3,17.0,16,90.457
14120,3,17.0,16,90.457
14121,3,17.0,16,90.457
14122,3,17.0,16,90.457
14123,3,17.0,16,90.457
14124,3,17.0,16,90.457
14125,3,17.0,16,90.457
14126,3,17.0,16,90.457
14127,3,17.0,16,90.457
14128,3,17.0,16,90.457
14129,3,17.0,16,90.457
14130,3,17.0,16,90.457
14131,3,17.0,16,90.457
14132,3,17.0,16,90.457
14133,3,17.0,16,90.457
14134,3,17.0,16,90.457
14135,3,17.0,16,90.457
14136,3,17.0,16,90.457
14137,3,17.0,16,90.457
14138,3,17.0,16,90.457
14139,3,17.0,16,90.457
14140,3,17.0,16,90.457
14141,3,17.0,16,90.457
14142,3,17.0,16,90.457
14143,3,17.0,16,90.457
14144,3,17.0,16,90.457
14145,3,17.0,16,90.457
14146,3,17.0,16,90.457
14147,3,17.0,16,90.457
14148,3,17.0,16,90.457
14149,3,17.0,16,90.457
14150,3,17.0,16,90.457
14151,3,17.0,16,90.457
14152,3,17.0,16,90.457
14153,3,17.0,16,90.457
14154,3,17.0,16,90.457
14155,3,17.0,16,90.457
14156,3,17.0,16,90.457
14157,3,17.0,16,90.457
14158,3,17.0,16,90.457
14159,3,17.0,16,90.457
14160,3,17.0,16,90.457
14161,3,17.0,16,90.457
14162,3,17.0,16,90.457
14163,3,17.0,16,90.457
14164,3,17.0,16,90.457
14165,3,17.0,16,90.457
14166,3,17.0,16,90.457
14167,3,17.0,16,90.457
14168,3,17.0,16,90.457
14169,3,17.0,16,90.457
14170,3,17.0,16,90.457
14171,3,17.0,16,90.457
14172,3,17.0,16,90.457
14173,3,17.0,16,90.457
14174,3,17.0,16,90.457
14175,3,17.0,16,90.457
14176,3,17.0,16,90.457
14177,3,17.0,16,90.457
14178,3,17.0,16,90.457
14179,3,17.0,16,90.457
14180,3,17.0,16,90.457
14181,3,17.0,16,90.457
14182,3,17.0,16,90.457
14183,3,17.0,16,90.457
14184,3,17.0,16,90.457
14185,3,17.0,16,90.457
14186,3,17.0,16,90.457
14187,3,17.0,16,90.457
14188,3,17.0,16,90.457
14189,3,17.0,16,90.457
14190,3,17.0,16,90.457
14191,3,17.0,16,90.457
14192,3,17.0,16,90.457
14193,3,17.0,16,90.457
14194,3,17.0,16,90.457
14195,3,17.0,16,90.457
14196,3,17.0,16,90.457
14197,3,17.0,16,90.457
14198,3,17.0,16,90.457
14199,3,17.0,16,90.457
14200,3,17.0,16,90.457
14201,3,17.0,16,90.457
14202,3,17.0,16,90.457
14203,3,17.0,16,90.457
14204,3,17.0,16,90.457
14205,3,17.0,16,90.457
14206,3,17.0,16,90.457
14207,3,17.0,16,90.457
14208,3,17.0,16,90.457
14209,3,17.0,16,90.457
14210,3,17.0,16,90.457
14211,3,17.0,16,90.457
14212,3,17.0,16,90.457
14213,3,17.0,16,90.457
14214,3,17.0,16,90.457
14215,3,17.0,16,90.457
14216,3,17.0,16,90.457
14217,3,17.0,16,90.457
14218,3,17.0,16,90.457
14219,3,17.0,16,90.457
14220,3,17.0,16,90.457
14221,3,17.0,16,90.457
14222,3,17.0,16,90.457
14223,3,17.0,16,90.457
14224,3,17.0,16,90.457
14225,3,17.0,16,90.457
14226,3,17.0,16,90.457
14227,3,17.0,16,90.457
14228,3,17.0,16,90.457
14229,3,17.0,16,90.457
14230,3,17.0,16,90.457
14231,3,17.0,16,90.457
14232,3,17.0,16,90.457
14233,3,17.0,16,90.457
14234,3,17.0,16,90.457
14235,3,17.0,16,90.457
14236,3,17.0,16,90.457
14237,3,17.0,16,90.457
14238,3,17.0,16,90.457
14239,3,17.0,16,90.457
14240,3,17.0,16,90.457
14241,3,17.0,16,90.457
14242,3,17.0,16,90.457
14243,3,17.0,16,90.457
14244,3,17.0,16,90.457
14245,3,17.0,16,90.457
14246,3,17.0,16,90.457
14247,3,17.0,16,90.457
14248,3,17.0,16,90.457
14249,3,17.0,16,90.457
14250,3,17.0,16,90.457
14251,3,17.0,16,90.457
14252,3,17.0,16,90.457
14253,3,17.0,16,90.457
14254,3,17.0,16,90.457
14255,3,17.0,16,90.457
14256,3,17.0,16,90.457
14257,3,17.0,16,90.457
14258,3,17.0,16,90.457
14259,3,17.0,16,90.457
14260,3,17.0,16,90.457
14261,3,17.0,16,90.457
14262,3,17.0,16,90.457
14263,3,17.0,16,90.457
14264,3,17.0,16,90.457
14265,3,17.0,16,90.457
14266,3,17.0,16,90.457
14267,3,17.0,16,90.457
14268,3,17.0,16,90.457
14269,3,17.0,16,90.457
14270,3,17.0,16,90.457
14271,3,17.0,16,90.457
14272,3,17.0,16,90.457
14273,3,17.0,16,90.457
14274,3,17.0,16,90.457
14275,3,17.0,16,90.457
14276,3,17.0,16,90.457
14277,3,17.0,16,90.457
14278,3,17.0,16,90.457
14279,3,17.0,16,90.457
14280,3,17.0,16,90.457
14281,3,17.0,16,90.457
14282,3,17.0,16,90.457
14283,3,17.0,16,90.457
14284,3,17.0,16,90.457
14285,3,17.0,16,90.457
14286,3,17.0,16,90.457
14287,3,17.0,16,90.457
14288,3,17.0,16,90.457
14289,3,17.0,16,90.457
14290,3,17.0,16,90.457
14291,3,16.5,16,90.507
14292,3,17.0,16,90.457
14293,3,17.0,16,90.457
14294,3,17.0,16,90.457
14295,3,17.0,16,90.457
14296,3,17.0,16,90.457
14297,3,17.0,16,90.457
14298,3,17.0,16,90.457
14299,3,17.0,16,90.457
14300,3,17.0,16,90.457
14301,3,17.0,16,90.457
14302,3,17.0,16,90.457
14303,3,17.0,16,90.457
14304,3,17.0,16,90.457
14305,3,17.0,16,90.457
14306,3,17.0,16,90.457
14307,3,17.0,16,90.457
14308,3,17.0,16,90.457
14309,3,17.0,16,90.457
14310,3,17.0,16,90.457
14311,3,17.0,16,90.457
14312,3,17.0,16,90.457
14313,3,17.0,16,90.457
14314,3,17.0,16,90.457
14315,3,17.0,16,90.457
14316,3,17.0,16,90.457
14317,3,17.0,16,90.457
14318,3,17.0,16,90.457
14319,3,17.0,16,90.457
14320,3,17.0,16,90.457
14321,3,17.0,16,90.457
14322,3,17.0,16,90.457
14323,3,17.0,16,90.457
14324,3,17.0,16,90.457
14325,3,17.0,16,90.457
14326,3,17.0,16,90.457
14327,3,17.0,16,90.457
14328,3,17.0,16,90.457
14329,1,19.5,20,22.289
14330,3,17.0,16,90.457
14331,3,17.0,16,90.457
14332,3,17.0,16,90.457
14333,3,17.0,16,90.457
14334,3,17.0,16,90.457
14335,3,17.0,16,90.457
14336,3,17.0,16,90.457
14337,3,17.0,16,90.457
14338,3,17.0,16,90.457
14339,3,17.0,16,90.457
14340,3,17.0,16,90.457
14341,3,17.0,16,90.457
14342,3,17.0,16,90.457
14343,3,17.0,16,90.457
14344,3,17.0,16,90.457
14345,3,17.0,16,90.457
14346,3,16.5,16,90.507
14347,3,17.0,16,90.457
14348,3,17.0,16,90.457
14349,3,17.0,16,90.457
14350,3,17.0,16,90.457
14351,3,17.0,16,90.457
14352,3,17.0,16,90.457
14353,3,17.0,16,90.457
14354,3,17.0,16,90.457
14355,3,17.0,16,90.457
14356,3,17.0,16,90.457
14357,3,17.0,16,90.457
14358,3,17.0,16,90.457
14359,3,17.0,16,90.457
14360,3,17.0,16,90.457
14361,3,17.0,16,90.457
14362,3,17.0,16,90.457
14363,3,17.0,16,90.457
14364,3,17.0,16,90.457
14365,3,17.0,16,90.457
14366,3,17.0,16,90.457
14367,3,17.0,16,90.457
14368,3,17.0,16,90.457
14369,3,17.0,16,90.457
14370,3,17.0,16,90.457
14371,3,17.0,16,90.457
14372,3,17.0,16,90.457
14373,3,17.0,16,90.457
14374,3,17.0,16,90.457
14375,3,17.0,16,90.457
14376,3,17.0,16,90.457
14377,3,17.0,16,90.457
14378,3,17.0,16,90.457
14379,3,17.0,16,90.457
14380,3,17.0,16,90.457
14381,3,17.0,16,90.457
14382,3,17.0,16,90.457
14383,3,17.0,16,90.457
14384,3,17.0,16,90.457
14385,3,17.0,16,90.457
14386,3,17.0,16,90.457
14387,3,17.0,16,90.457
14388,3,17.0,16,90.457
14389,3,17.0,16,90.457
14390,3,17.0,16,90.457
14391,3,17.0,16,90.457
14392,3,17.0,16,90.457
14393,3,17.0,16,90.457
14394,3,17.0,16,90.457
14395,3,17.0,16,90.457
14396,3,17.0,16,90.457
14397,3,17.0,16,90.457
14398,3,17.0,16,90.457
14399,3,17.0,16,90.457
14400,3,17.0,16,90.457
14401,3,17.0,16,90.457
14402,3,17.0,16,90.457
14403,3,17.0,16,90.457
14404,3,17.0,16,90.457
14405,3,17.0,16,90.457
14406,3,17.0,16,90.457
14407,3,17.0,16,90.457
14408,3,17.0,16,90.457
14409,3,17.0,16,90.457
14410,3,17.0,16,90.457
14411,3,17.0,16,90.457
14412,3,17.0,16,90.457
14413,3,17.0,16,90.457
14414,3,17.0,16,90.457
14415,3,17.0,16,90.457
14416,3,17.0,16,90.457
14417,3,17.0,16,90.457
14418,3,17.0,16,90.457
14419,3,17.0,16,90.457
14420,3,17.0,16,90.457
14421,3,17.0,16,90.457
14422,3,17.0,16,90.457
14423,3,17.0,16,90.457
14424,3,17.0,16,90.457
14425,3,17.0,16,90.457
14426,3,17.0,16,90.457
14427,3,17.0,16,90.457
14428,3,17.0,16,90.457
14429,3,17.0,16,90.457
14430,3,17.0,16,90.457
14431,3,17.0,16,90.457
14432,3,17.0,16,90.457
14433,3,17.0,16,90.457
14434,3,17.0,16,90.457
14435,3,17.0,16,90.457
14436,3,17.0,16,90.457
14437,3,17.0,16,90.457
14438,3,17.0,16,90.457
14439,3,17.0,16,90.457
14440,3,17.0,16,90.457
14441,3,17.0,16,90.457
14442,3,17.0,16,90.457
14443,3,17.0,16,90.457
14444,3,17.0,16,90.457
14445,3,17.0,16,90.457
14446,3,17.0,16,90.457
14447,3,17.0,16,90.457
14448,3,17.0,16,90.457
14449,3,17.0,16,90.457
14450,3,17.0,16,90.457
14451,3,17.0,16,90.457
14452,3,17.0,16,90.457
14453,3,17.0,16,90.457
14454,3,17.0,16,90.157
14455,3,17.0,16,90.457
14456,3,17.0,16,90.457
14457,3,17.0,16,90.457
14458,3,19.0,18,90.557
14459,3,17.0,16,90.457
14460,3,17.0,16,90.457
14461,3,17.0,16,90.457
14462,3,17.0,16,90.457
14463,3,17.0,16,90.457
14464,3,17.0,16,90.457
14465,3,17.0,16,90.457
14466,3,17.0,16,90.457
14467,3,17.0,16,90.457
14468,3,17.0,16,90.457
14469,3,17.0,16,90.457
14470,3,17.0,16,90.457
14471,3,17.0,16,90.457
14472,3,17.0,16,90.457
14473,3,17.0,16,90.457
14474,3,17.0,16,90.457
14475,3,17.0,16,90.457
14476,3,17.0,16,90.457
14477,3,17.0,16,90.457
14478,3,17.0,16,90.457
14479,3,17.0,16,90.457
14480,3,17.0,16,90.457
14481,3,17.0,16,90.457
14482,3,17.0,16,90.457
14483,3,17.0,16,90.457
14484,3,17.0,16,90.457
14485,3,17.0,16,90.457
14486,3,17.0,16,90.457
14487,3,16.5,16,90.507
14488,3,17.0,16,90.457
14489,3,17.0,16,90.457
14490,3,17.0,16,90.457
14491,3,17.0,16,90.457
14492,3,17.0,16,90.457
14493,3,17.0,16,90.457
14494,3,17.0,16,90.457
14495,3,17.0,16,90.457
14496,3,17.0,16,90.457
14497,3,17.0,16,90.457
14498,3,17.0,16,90.457
14499,3,17.0,16,90.457
14500,3,17.0,16,90.457
14501,3,17.0,16,90.457
14502,3,17.0,16,90.457
14503,3,17.0,16,90.457
14504,3,17.0,16,90.457
14505,3,17.0,16,90.457
14506,3,17.0,16,90.457
14507,3,17.0,16,90.457
14508,3,17.0,16,90.457
14509,3,17.0,16,90.457
14510,3,17.0,16,90.457
14511,3,17.0,16,90.457
14512,3,25.0,25,91.657
14513,3,17.0,16,90.457
14514,3,17.0,16,90.457
14515,3,19.0,18,90.557
14516,3,17.0,16,90.457
14517,3,17.0,16,90.457
14518,3,17.0,16,90.457
14519,3,17.0,16,90.457
14520,3,17.0,16,90.457
14521,3,17.0,16,90.457
14522,3,17.0,16,90.457
14523,3,17.0,16,90.457
14524,3,17.0,16,90.457
14525,3,17.0,16,90.457
14526,3,17.0,16,90.457
14527,3,17.0,16,90.457
14528,3,17.0,16,90.457
14529,3,17.0,16,90.457
14530,3,17.0,16,90.457
14531,3,17.0,16,90.457
14532,3,17.0,16,90.457
14533,3,17.0,16,90.457
14534,3,17.0,16,90.457
14535,3,17.0,16,90.457
14536,3,17.0,16,90.457
14537,3,17.0,16,90.457
14538,3,17.0,16,90.457
14539,3,17.0,16,90.457
14540,3,17.0,16,90.457
14541,3,17.0,16,90.457
14542,3,17.0,16,90.457
14543,2,20.0,20,35.557
14544,3,17.0,16,90.457
14545,3,17.0,16,90.457
14546,3,17.0,16,90.457
14547,3,17.0,16,90.457
14548,3,17.0,16,90.457
14549,3,17.0,16,90.457
14550,3,17.0,16,90.157
14551,3,17.0,16,90.457
14552,3,17.0,16,90.457
14553,3,17.0,16,90.457
14554,3,17.0,16,90.457
14555,3,17.0,16,90.157
14556,3,17.0,16,90.457
14557,3,17.0,16,90.457
14558,3,17.0,16,90.457
14559,3,17.0,16,90.457
14560,3,17.0,16,90.457
14561,3,17.0,16,90.457
14562,3,17.0,16,90.457
14563,3,17.0,16,90.457
14564,3,17.0,16,90.457
14565,3,17.0,16,90.457
14566,3,17.0,16,90.457
14567,3,17.0,16,90.457
14568,3,17.0,16,90.457
14569,3,17.0,16,90.457
14570,3,17.0,16,90.457
14571,3,17.0,16,90.457
14572,3,17.0,16,90.457
14573,3,17.0,16,90.457
14574,3,17.0,16,90.457
14575,3,17.0,16,90.457
14576,3,17.0,16,90.457
14577,3,17.0,16,90.457
14578,3,17.0,16,90.457
14579,3,17.0,16,90.457
14580,3,17.0,16,90.457
14581,3,17.0,16,90.457
14582,3,17.0,16,90.457
14583,3,17.0,16,90.457
14584,3,17.0,16,90.457
14585,3,17.0,16,90.457
14586,3,17.0,16,90.457
14587,3,17.0,16,90.457
14588,3,17.0,16,90.457
14589,3,17.0,16,90.457
14590,3,17.0,16,90.457
14591,3,17.0,16,90.457
14592,3,17.0,16,90.457
14593,3,17.0,16,90.457
14594,3,17.0,16,90.457
14595,3,17.0,16,90.457
14596,3,17.0,16,90.457
14597,3,17.0,16,90.457
14598,1,19.5,20,22.289
14599,3,17.0,16,90.457
14600,3,17.0,16,90.457
14601,3,17.0,16,90.457
14602,3,17.0,16,90.457
14603,3,17.0,16,90.457
14604,3,17.0,16,90.457
14605,3,17.0,16,90.457
14606,3,17.0,16,90.457
14607,3,17.0,16,90.457
14608,3,17.0,16,90.457
14609,3,17.0,16,90.457
14610,3,17.0,16,90.457
14611,3,17.0,16,90.457
14612,3,17.0,16,90.457
14613,3,17.0,16,90.457
14614,3,17.0,16,90.457
14615,3,17.0,16,90.457
14616,3,17.0,16,90.457
14617,3,17.0,16,90.457
14618,3,17.0,16,90.457
14619,3,17.0,16,90.457
14620,3,17.0,16,90.457
14621,3,17.0,16,90.457
14622,3,17.0,16,90.457
14623,3,17.0,16,90.457
14624,3,17.0,16,90.457
14625,3,17.0,16,90.457
14626,3,17.0,16,90.457
14627,3,17.0,16,90.457
14628,3,17.0,16,90.457
14629,3,17.0,16,90.457
14630,3,17.0,16,90.457
14631,3,17.0,16,90.457
14632,3,17.0,16,90.457
14633,3,17.0,16,90.457
14634,3,17.0,16,90.457
14635,3,17.0,16,90.457
14636,3,17.0,16,90.457
14637,3,17.0,16,90.457
14638,3,17.0,16,90.457
14639,3,17.0,16,90.457
14640,3,17.0,16,90.457
14641,3,17.0,16,90.457
14642,3,17.0,16,90.457
14643,3,17.0,16,90.457
14644,3,17.0,16,90.457
14645,3,17.0,16,90.457
14646,3,17.0,16,90.457
14647,3,17.0,16,90.457
14648,3,17.0,16,90.457
14649,3,17.0,16,90.457
14650,2,20.0,23,38.335
14651,3,17.0,16,90.457
14652,3,17.0,16,90.457
14653,3,17.0,16,90.457
14654,3,17.0,16,90.457
14655,3,17.0,16,90.457
14656,3,17.0,16,90.457
14657,3,17.0,16,90.457
14658,3,17.0,16,90.457
14659,3,17.0,16,90.457
14660,3,17.0,16,90.457
14661,3,17.0,16,90.457
14662,3,17.0,16,90.457
14663,3,17.0,16,90.457
14664,3,17.0,16,90.457
14665,3,17.0,16,90.457
14666,3,17.0,16,90.457
14667,3,17.0,16,90.457
14668,3,17.0,16,90.457
14669,3,17.0,16,90.457
14670,3,17.0,16,90.457
14671,3,17.0,16,90.457
14672,3,17.0,16,90.457
14673,3,17.0,16,90.457
14674,3,17.0,16,90.457
14675,3,17.0,16,90.457
14676,3,17.0,16,90.457
14677,3,17.0,16,90.457
14678,3,17.0,16,90.457
14679,3,17.0,16,90.457
14680,3,17.0,16,90.457
14681,3,17.0,16,90.457
14682,3,17.0,16,90.457
14683,3,17.0,16,90.457
14684,3,17.0,16,90.457
14685,3,17.0,16,90.457
14686,3,17.0,16,90.457
14687,3,17.0,16,90.457
14688,3,17.0,16,90.457
14689,3,17.0,16,90.457
14690,3,17.0,16,90.457
14691,3,17.0,16,90.457
14692,3,17.0,16,90.457
14693,3,17.0,16,90.457
14694,3,17.0,16,90.457
14695,3,17.0,16,90.457
14696,3,17.0,16,90.157
14697,3,17.0,16,90.457
14698,3,17.0,16,90.457
14699,3,17.0,16,90.457
14700,3,17.0,16,90.457
14701,3,17.0,16,90.457
14702,3,17.0,16,90.457
14703,3,17.0,16,90.457
14704,3,17.0,16,90.457
14705,3,17.0,16,90.457
14706,3,17.0,16,90.457
14707,3,17.0,16,90.457
14708,3,17.0,16,90.457
14709,3,17.0,16,90.457
14710,3,17.0,16,90.457
14711,3,17.0,16,90.157
14712,3,17.0,16,90.457
14713,3,17.0,16,90.457
14714,3,17.0,16,90.457
14715,3,17.0,16,90.457
14716,3,17.0,16,90.457
14717,3,17.0,16,90.457
14718,3,17.0,16,90.457
14719,3,17.0,16,90.457
14720,3,17.0,16,90.457
14721,3,17.0,16,90.457
14722,3,17.0,16,90.457
14723,3,17.0,16,90.457
14724,3,17.0,16,90.457
14725,3,17.0,16,90.457
14726,3,17.0,16,90.457
14727,3,17.0,16,90.157
14728,3,16.5,16,90.507
14729,3,17.0,16,90.457
14730,3,17.0,16,90.457
14731,3,17.0,16,90.457
14732,3,17.0,16,90.457
14733,3,17.0,16,90.457
14734,3,17.0,16,90.457
14735,3,17.0,16,90.457
14736,3,17.0,16,90.457
14737,3,17.0,16,90.457
14738,3,17.0,16,90.457
14739,3,17.0,16,90.457
14740,3,17.0,16,90.457
14741,3,17.0,16,90.457
14742,3,17.0,16,90.457
14743,3,17.0,16,90.457
14744,3,17.0,16,90.457
14745,3,17.0,16,90.457
14746,3,17.0,16,90.457
14747,3,17.0,16,90.457
14748,3,17.0,16,90.457
14749,3,17.0,16,90.457
14750,3,17.0,16,90.457
14751,3,17.0,16,90.457
14752,3,17.0,16,90.457
14753,3,17.0,16,90.457
14754,3,17.0,16,90.457
14755,3,17.0,16,90.457
14756,3,19.0,18,90.557
14757,3,17.0,16,90.457
14758,3,17.0,16,90.457
14759,3,17.0,16,90.457
14760,3,17.0,16,90.457
14761,3,17.0,16,90.457
14762,3,17.0,16,90.457
14763,3,17.0,16,90.457
14764,3,17.0,16,90.457
14765,3,17.0,16,90.457
14766,3,17.0,16,90.457
14767,3,17.0,16,90.457
14768,3,17.0,16,90.457
14769,3,17.0,16,90.457
14770,3,17.0,16,90.457
14771,3,17.0,16,90.457
14772,3,17.0,16,90.457
14773,3,17.0,16,90.457
14774,3,17.0,16,90.457
14775,3,17.0,16,90.457
14776,3,17.0,16,90.457
14777,3,17.0,16,90.457
14778,3,17.0,16,90.457
14779,3,17.0,16,90.457
14780,3,17.0,16,90.457
14781,3,17.0,16,90.457
14782,3,17.0,16,90.457
14783,3,17.0,16,90.457
14784,3,17.0,16,90.457
14785,3,17.0,16,90.457
14786,3,17.0,16,90.457
14787,3,17.0,16,90.457
14788,3,17.0,16,90.457
14789,3,17.0,16,90.457
