#{"t_start": 1774803015.1120923, "env_id": "None"}
r,l,t
5.866408,13,419.860502
2.393389,11,421.384644
-2.406291,10,421.401149
-5.2,12,421.420906
1.359554,13,421.438212
-11.669612,11,421.451187
-5.771573,13,421.469816
1.921573,12,421.491648
9.528077,11,421.509436
12.716667,11,421.521455
-12.191902,11,421.534771
-2.578427,11,421.547407
-8.95668,12,421.559269
22.709089,13,421.572078
-6.452419,10,421.584445
-5.911103,10,421.595685
9.104651,12,421.608707
5.539089,14,421.626727
-3.707577,11,421.639057
-3.95,13,421.651372
-1.578427,12,421.667245
-3.963453,14,421.681016
2.969612,12,421.694693
-2.011033,9,421.706576
19.32398,13,421.72202
-0.15,11,421.732576
1.898194,13,421.749965
19.380375,13,421.769086
21.418197,13,421.789195
0.998194,12,421.801756
1.985664,11,421.816309
-2.715282,10,421.832168
-8.772136,12,421.846971
2.720563,13,421.864201
13.091222,14,421.877051
-0.911103,12,421.893324
18.966667,11,421.90683
7.945826,13,421.918672
15.633025,14,421.93242
0.322136,12,421.946328
4.964534,12,421.956836
-15.921573,14,421.972558
-0.625925,11,421.985286
0.671573,12,421.996881
2.599394,12,422.008781
-6.621656,12,422.021618
-3.85,14,422.03333
18.023897,10,422.042947
3.970684,13,422.055784
-3.377864,10,422.064308
19.305702,12,422.076643
-1.503872,10,422.086977
6.592072,11,422.096976
22.62156,13,422.1102
-8.674555,16,422.125081
18.990915,11,422.138401
3.788084,14,422.152923
-3.696233,14,422.16744
13.794531,14,422.181283
7.205564,10,422.191844
6.500795,11,422.203879
-1.980283,11,422.221239
23.225808,11,422.239065
7.220563,14,422.263007
1.994272,10,422.274971
17.862878,11,422.289522
1.743389,15,422.315227
-5.904248,13,422.328746
4.637981,13,422.342603
19.151845,12,422.356348
-2.661103,13,422.370667
-10.661103,13,422.385504
1.948039,12,422.396188
-4.922136,13,422.40892
1.21758,11,422.418929
-6.043146,15,422.437041
-5.598183,12,422.447613
-5.198061,14,422.462207
0.593146,12,422.476803
-5.071573,10,422.49021
-10.324166,11,422.514085
-1.071573,11,422.532418
11.217104,13,422.549773
17.846337,10,422.562454
2.326975,11,422.574846
5.631793,10,422.591188
4.542136,11,422.609921
18.749905,12,422.629458
2.585281,11,422.651463
-6.569717,14,422.670068
4.046007,13,422.682205
12.081641,14,422.698007
-10.246211,12,422.709918
1.177864,11,422.722417
3.516408,14,422.737394
-8.422136,12,422.750494
-0.6,12,422.761218
5.816408,14,422.77602
14.505564,11,422.790942
13.095657,11,422.804585
21.523521,11,422.816871
17.536996,10,422.829693
7.7277,10,422.838698
-0.627864,15,422.852625
3.52,12,422.86444
39.846171,14,422.878662
-5.900889,12,422.891052
19.800143,13,422.90378
-3.628427,12,422.916264
18.521949,14,422.928427
14.267556,11,422.939342
-0.65,12,422.953684
-7.211904,13,422.966966
-12.698039,15,422.980061
-0.565679,14,422.99437
7.221573,14,423.007905
-5.522136,15,423.025337
-0.101961,13,423.039971
18.894531,14,423.051484
-6.574555,13,423.065733
16.223667,11,423.07695
-5.8,12,423.089292
4.667661,12,423.099794
-1.511033,13,423.11173
2.977864,13,423.121736
-6.719437,13,423.133441
-5.472136,13,423.144173
0.817784,10,423.152683
-0.353789,13,423.165985
-0.677864,12,423.176635
19.221317,13,423.188058
9.519416,12,423.200749
-2.878344,12,423.213025
18.92857,13,423.226595
-1.495577,12,423.238905
-0.922136,12,423.250615
1.974351,13,423.263196
5.45238,11,423.276363
33.174555,10,423.288771
-199.58978,200,423.449928
-14.388544,12,423.46187
20.333075,12,423.47363
4.320684,13,423.488305
6.981546,12,423.50062
9.744531,14,423.513978
-1.660643,12,423.526717
-3.278427,10,423.543075
-10.596211,10,423.555264
4.71022,12,423.568634
-1.204226,10,423.577025
-3.174555,11,423.593359
6.742072,12,423.608688
-0.556854,15,423.628592
-8.064028,13,423.643433
-24.11077,27,424.8299
-4.567701,13,424.840909
-4.732514,12,424.853251
-10.6,13,424.868195
20.28644,14,424.882554
-2.811103,11,424.892265
-6.206854,11,424.903982
-0.608815,11,424.918412
20.339297,13,424.933548
-10.65,17,424.950433
3.387098,9,424.959961
5.371573,14,424.97279
2.309812,11,424.986119
-3.225882,15,425.001358
-0.022136,14,425.016488
21.191222,13,425.030225
18.682192,10,425.041453
-0.840773,13,425.055205
-0.055728,13,425.066331
-4.984718,12,425.079041
1.077864,15,425.095091
1.994272,9,425.104611
5.81022,14,425.119079
1.925445,12,425.130363
7.952802,12,425.141096
-3.853922,13,425.153414
-2.39101,12,425.166169
-8.221253,13,425.179542
18.89836,13,425.191756
14.773521,9,425.20264
1.674515,13,425.216573
-2.178427,14,425.230834
-8.654839,13,425.24085
2.767556,11,425.252562
19.413051,14,425.267844
18.086996,11,425.280436
0.648039,11,425.291661
4.263708,10,425.302053
-1.722136,13,425.313154
0.848194,12,425.324961
-1.677864,14,425.337711
3.937098,14,425.349814
6.192136,12,425.361142
-1.65,11,425.371927
1.593389,12,425.381444
-8.8,13,425.39522
25.803688,11,425.405581
7.95153,14,425.417875
-8.396128,11,425.431248
13.96485,12,425.445469
-5.986547,12,425.454968
18.086996,10,425.465256
18.880375,15,425.477482
-3.464891,11,425.488556
-1.672136,11,425.502734
0.6,13,425.516458
-5.461103,11,425.527665
1.477864,10,425.538192
4.333477,13,425.550533
-2.356291,11,425.560632
-10.027864,11,425.571576
19.499905,12,425.585297
-1.266493,10,425.594992
34.741694,14,425.611798
23.375808,11,425.622669
-1.956291,11,425.631179
-1.136855,10,425.640011
-8.024555,11,425.65001
18.080375,11,425.659729
1.02033,12,425.672548
16.916667,12,425.682391
-1.812582,13,425.695274
17.065777,11,425.705524
-5.754248,10,425.714663
2.311904,13,425.726911
-2.615282,12,425.739647
-6.393146,13,425.752779
6.05238,15,425.768239
0.382675,14,425.782653
0.927864,13,425.795927
18.616667,12,425.80817
6.366408,13,425.819278
2.793389,11,425.828509
5.60238,13,425.842131
27.674555,15,425.856457
19.899905,11,425.866802
-0.804076,12,425.876801
4.905564,10,425.888098
-3.85,12,425.898343
14.027393,11,425.909931
17.980375,13,425.922734
-3.35,15,425.936482
37.927184,12,425.947078
21.25715,14,425.96395
4.535568,11,425.981727
10.227393,13,426.000002
-2.874555,13,426.014595
-7.85,12,426.028668
12.453214,11,426.040095
14.406024,12,426.051604
6.3629,10,426.061888
1.446211,13,426.073835
-2.372136,10,426.085402
-7.911103,11,426.096846
14.5277,10,426.108006
2.827864,13,426.121923
2.955728,16,426.13771
-3.919768,13,426.151305
-9.141185,13,426.166298
-0.622136,9,426.177447
1.475903,13,426.192692
-6.202419,10,426.207869
-8.6,13,426.224391
2.771573,12,426.237218
19.572915,10,426.247796
14.436417,13,426.261528
20.074084,12,426.274772
6.442136,10,426.283306
0.848039,11,426.295835
2.121573,12,426.309952
7.770499,11,426.323501
5.20238,12,426.341246
15.316667,12,426.354771
3.988897,13,426.368731
-5.802419,12,426.382537
34.468347,11,426.397838
1.65,11,426.413866
1.927864,10,426.424053
4.827864,12,426.438266
-13.592136,14,426.454482
7.813995,11,426.467576
2.299394,11,426.48246
-2.85,12,426.506396
-6.72033,13,426.523207
24.114867,13,426.538542
36.12033,10,426.548543
16.112878,15,426.565426
1.247633,12,426.577256
-8.211103,13,426.591243
1.3,12,426.601727
-12.82033,12,426.615341
-0.35903,14,426.630075
-5.251961,12,426.642291
34.771573,13,426.65382
20.720583,14,426.6672
-4.567701,13,426.679954
3.05,11,426.695788
20.090742,16,426.715717
0.745146,13,426.729579
2.469612,13,426.741273
-0.607864,13,426.756787
-0.227864,12,426.771269
0.221573,12,426.782962
3.434113,11,426.793054
22.176783,11,426.803544
-3.513453,12,426.813051
0.045146,13,426.82869
16.416667,10,426.843166
20.005633,10,426.855379
0.895146,13,426.866457
-3.9,10,426.876697
0.440441,13,426.88898
18.388885,10,426.898985
6.75469,12,426.909813
4.063708,9,426.923219
8.097618,13,426.978354
-9.854974,11,427.01811
-2.665282,13,427.044206
-1.575925,12,428.903041
20.677769,11,428.919499
1.561103,12,428.938982
-2.15,13,428.957739
24.841182,13,428.972593
-3.801684,12,428.985247
-5.122136,13,428.998246
-8.493146,12,429.013579
7.4277,9,429.026869
1.45,12,429.044646
8.066667,11,429.060989
-4.297301,12,429.078857
3.57033,13,429.092678
-3.5,13,429.111227
2.221573,9,429.127056
4.161904,12,429.144847
7.271573,10,429.157485
10.405633,12,429.178672
21.80521,13,429.198009
-1.722136,10,429.210598
13.942111,14,429.228401
6.001528,13,429.242331
-0.940773,13,429.257125
-3.027864,14,429.273279
-3.782299,11,429.281676
-1.086525,11,429.296685
13.723521,13,429.310083
23.030859,12,429.321959
31.971656,12,429.335101
-8.524075,13,429.347339
-4.4,13,429.361373
-5.878427,14,429.378612
1.648194,12,429.396585
-12.835281,13,429.41273
-0.15,14,429.429421
6.043146,12,429.444286
5.031546,16,429.463259
-8.175445,12,429.476993
21.179812,13,429.492349
29.007601,11,429.506809
-8.898039,11,429.520238
-9.867784,10,429.529748
16.510375,12,429.547192
14.649342,10,429.556412
2.570563,11,429.567797
22.13824,12,429.575794
-2.230283,13,429.586136
19.701948,13,429.602884
19.537166,13,429.614045
17.665297,12,429.626285
8.58824,13,429.641651
21.090742,13,429.658053
3.641902,14,429.677031
22.995337,11,429.690389
-3.313453,12,429.705655
11.530119,13,429.721185
-5.761103,14,429.732502
4.363708,10,429.740605
20.767793,12,429.752888
16.143294,11,429.765334
2.715351,11,429.774555
4.613708,12,429.786326
3.315525,14,429.800194
1.698194,12,429.813635
10.714727,14,429.832991
14.001775,13,429.851353
9.57857,11,429.861554
0.043146,10,429.871893
21.499342,13,429.887446
16.706024,13,429.902561
2.069612,11,429.912921
12.101948,14,429.92479
-2.777864,13,429.939154
15.348159,12,429.951277
-11.621573,12,429.962207
16.319086,13,429.972968
1.848194,13,429.991482
-4.284862,10,430.001995
-3.021573,11,430.014444
-2.15,10,430.020441
2.219612,11,430.031182
5.874515,14,430.048523
-0.558815,11,430.060563
23.716061,13,430.073776
14.741222,13,430.091866
22.991182,14,430.108868
1.996211,11,430.123857
-5.274555,13,430.138215
13.38824,10,430.147217
-2.406854,10,430.159083
-12.193389,13,430.174017
5.111904,13,430.187919
-10.506854,13,430.201436
15.577769,13,430.215801
6.624515,12,430.23049
-3.128194,13,430.245949
0.789234,12,430.256973
2.576975,10,430.267419
6.143778,11,430.281793
10.652325,13,430.298157
-6.685281,13,430.314882
2.0,14,430.331098
2.25,12,430.348027
15.605283,14,430.361701
2.043389,15,430.375678
-5.513708,14,430.393234
34.463708,12,430.409656
2.2,13,430.423047
-1.784307,14,430.439453
0.338897,9,430.44847
17.436666,13,430.466361
18.476063,11,430.479064
-1.25,12,430.493279
-5.574555,12,430.505578
-9.656248,13,430.5207
9.3777,9,430.532504
-1.406854,11,430.545398
3.04996,13,430.560783
22.610445,13,430.575813
7.754763,14,430.594239
20.77398,11,430.610092
-5.071573,11,430.624707
-4.864598,11,430.640007
-1.046211,14,430.655367
1.446211,11,430.670714
4.177513,13,430.687074
19.491222,14,430.703791
-0.924555,12,430.719492
-1.074555,12,430.731022
-5.685704,13,430.746881
18.999836,11,430.759971
1.565845,11,430.775249
16.88919,13,430.788087
-10.6,14,430.803215
0.677864,11,430.81239
7.096088,11,430.825115
19.02857,9,430.834633
-6.085109,13,430.847643
-2.85,11,430.857919
4.020684,10,430.871168
7.292072,13,430.884415
18.150143,12,430.896651
4.627864,14,430.906145
31.226058,14,430.921068
0.25,12,430.932896
12.484368,11,430.948122
8.366667,15,430.966754
17.266667,10,430.978659
-1.272136,11,430.992778
7.013995,14,431.006494
6.393778,13,431.022077
-8.822136,12,431.032496
-1.711033,11,431.046303
-4.643146,12,431.059351
-2.256291,13,431.072158
7.633081,12,431.083009
6.006248,13,431.094826
7.270499,13,431.11132
22.12359,13,431.127271
12.841222,11,431.139274
-11.072205,12,431.15293
0.977864,15,431.17147
37.265525,13,431.188991
2.469612,12,431.206248
-1.211033,12,431.220542
21.748213,13,431.236379
11.510375,10,431.250725
20.771466,12,432.68264
14.584368,11,432.69794
-2.111033,11,432.714497
-2.589274,11,432.72451
-5.001961,13,432.738824
-3.474555,10,432.748359
13.94695,13,432.766649
34.047933,12,432.781889
-0.225925,11,432.792724
-2.35,13,432.801226
-6.838967,10,432.812964
-6.302419,10,432.824787
2.695944,10,432.836663
-4.6,11,432.8469
3.327864,11,432.862962
36.033239,12,432.877644
-6.002419,13,432.895409
-5.321573,12,432.910268
0.961103,12,432.923784
-3.015282,10,432.933594
15.073521,14,432.950895
18.516667,11,432.963728
1.843389,13,432.981985
5.313708,11,433.004872
19.834623,10,433.022787
0.965845,11,433.041397
0.4,11,433.056681
2.42033,14,433.065829
7.65153,14,433.092951
32.554382,14,433.199561
3.4469,12,433.219942
17.336996,9,433.241391
6.0,10,433.26129
-7.939841,15,433.307469
5.60238,12,433.328209
17.236996,12,433.350462
3.153789,13,433.379669
5.777821,14,433.405675
19.881906,11,433.423594
-0.325445,12,433.452018
-4.361904,14,433.498046
35.043709,12,433.528843
33.651689,13,433.553786
-4.906975,12,433.572129
-5.836547,11,433.590435
-0.893146,11,433.607478
16.030119,11,433.625971
-10.861103,11,433.639756
9.272855,13,433.656503
3.126975,14,433.672952
19.740742,13,433.686445
15.138803,12,433.701154
-7.001828,10,433.713521
2.441902,10,433.726851
-6.024555,12,433.753908
24.634787,12,433.78148
5.206248,12,433.801768
-3.853789,13,433.824027
1.827864,10,433.841074
-5.096233,10,433.857198
4.917962,14,433.890265
21.430375,13,433.978154
17.863358,14,434.051943
5.516408,9,434.07967
-7.05,10,434.093856
0.621573,11,434.108947
2.819612,13,434.127151
3.720684,13,434.141334
10.491222,13,434.1567
6.45,11,434.169837
-12.019612,11,434.187247
-3.561103,13,434.209523
-3.132368,11,434.223353
-2.45,11,434.240324
5.843778,11,434.252844
37.05,11,434.267245
0.2,12,434.285641
21.284451,12,434.303844
-4.2,10,434.319474
16.022278,11,434.335881
12.660459,13,434.353226
23.408802,11,434.368786
-3.922136,13,434.409296
1.317784,14,434.455833
-4.663745,12,434.484876
-5.067701,11,434.512311
3.67033,11,434.531861
17.803214,13,434.552013
4.687981,13,434.571523
20.207067,11,434.587155
0.627864,11,434.605957
-5.748039,12,434.627536
15.451948,11,434.649076
0.344272,13,434.66528
-3.195752,10,434.678645
2.95,13,434.695884
-11.819612,13,434.713308
-0.272136,13,434.728507
-5.285109,13,434.746618
17.36486,13,434.766001
19.482192,10,434.779049
5.446337,12,434.796132
-2.360643,12,434.815615
20.963852,14,434.836472
21.27398,14,434.864078
-1.824555,10,434.878615
4.570684,12,434.892524
2.465845,12,434.909025
2.415525,12,434.9236
4.317661,10,434.938145
-8.95,12,434.959372
-0.425925,12,434.977386
18.17857,11,434.988908
22.275335,11,435.00015
-2.160643,10,435.017341
23.504674,16,435.040439
16.962418,12,435.056636
18.660056,11,435.071805
14.310459,11,435.084908
-11.198039,13,435.10242
-1.860643,12,435.116614
14.564976,13,435.131145
14.393051,11,435.144157
17.674203,13,435.154665
-3.9,12,435.171787
17.03824,12,435.186345
19.922915,10,435.19901
-10.55,13,435.214731
8.642423,12,435.230446
-4.244272,15,435.243164
-2.305903,11,435.252671
0.825903,11,435.264111
14.791222,11,435.27924
15.551948,12,435.296257
7.95958,14,435.323335
2.765525,10,435.335474
-1.213064,13,435.35113
-7.261103,11,435.365254
11.379318,14,435.379758
17.827769,13,435.402969
0.15,14,435.431043
2.915525,12,435.446886
15.101948,14,435.463508
-5.534718,12,435.48062
-3.124555,12,435.501775
18.737229,12,435.522456
-3.063453,12,435.542655
3.048039,12,435.560501
17.260939,13,435.578676
18.838803,14,435.59977
-0.977864,13,435.614933
4.966408,14,435.63239
-4.05,12,435.648214
17.451385,10,435.657912
-0.911992,10,435.670052
-3.006854,11,435.682359
0.289692,12,435.696972
13.658239,12,435.712018
-2.403789,15,435.731741
17.053126,13,435.745647
-7.821573,11,435.75719
-12.271573,14,435.773087
-1.121573,10,435.786631
-5.193709,13,435.800948
-11.696211,11,435.813362
-3.288897,13,435.829187
-8.411103,12,435.84601
-5.272136,15,435.863839
0.561103,11,435.873735
6.772205,10,435.883879
4.1,12,435.899134
1.8,11,435.9158
5.920499,12,437.297183
-5.2,11,437.30998
-1.088897,11,437.333783
2.169612,13,437.348686
-9.815525,14,437.366635
3.398039,11,437.378986
-1.475925,12,437.395774
-3.472136,10,437.409028
8.262878,12,437.424673
2.619612,15,437.444223
18.684247,13,437.462848
14.96728,12,437.479941
7.381546,10,437.492947
-0.55,11,437.503983
-8.561103,12,437.616747
5.848363,14,437.666206
7.331546,11,437.682979
17.921665,13,437.702094
-2.874555,14,437.718251
4.088007,14,437.73479
-9.904974,13,437.755836
17.014862,10,437.77022
19.37549,11,437.781906
7.577864,11,437.794538
-6.521656,12,437.808951
4.963708,14,437.827488
3.367556,11,437.839865
3.045094,13,437.856171
1.35,12,437.873727
11.925894,13,437.893001
16.676787,13,437.907708
5.549111,15,437.926017
0.094272,12,437.940903
3.57,12,437.952409
2.527864,14,437.968794
-7.406854,10,437.980528
20.475894,12,437.993941
21.498213,11,438.004471
-8.121573,12,438.019833
-12.598039,11,438.035179
0.077864,10,438.050533
8.514727,13,438.065048
4.150069,12,438.080468
0.131546,13,438.095126
-2.447581,12,438.109909
4.55,15,438.12444
3.537098,12,438.138845
15.390845,13,438.156038
7.363995,13,438.172142
-10.448039,11,438.183228
5.966408,16,438.203755
13.877769,14,438.221616
-1.318874,13,438.238637
-3.706854,15,438.257409
-3.924555,12,438.273542
-6.85,12,438.291682
-2.497581,12,438.30778
0.827864,13,438.322569
-5.635109,15,438.337687
4.17,12,438.350195
22.550142,11,438.367068
1.578304,12,438.380584
-7.624555,11,438.396671
-8.374555,11,438.410201
11.309812,14,438.426928
-1.897101,10,438.441368
16.237229,11,438.452433
5.222205,14,438.467281
14.516667,13,438.479782
-3.85,11,438.490783
-7.541574,12,438.501913
12.853214,12,438.517466
25.781622,13,438.533903
3.550259,11,438.545697
25.909837,12,438.559847
33.947917,14,438.576473
4.296007,13,438.588832
2.119612,13,438.605108
-3.047581,11,438.631538
14.216667,12,438.642341
-0.55,12,438.658667
0.967784,12,438.681472
1.551961,10,438.693809
-1.913064,13,438.714707
-5.175445,14,438.740756
6.224515,14,438.764523
-2.431365,11,438.782339
35.774075,12,438.815573
-3.635281,12,438.835868
22.393521,12,438.857054
-0.678427,12,438.872205
-9.142136,17,438.8987
-0.424097,12,438.922214
1.939768,12,438.943728
1.37033,12,438.965185
36.376975,13,438.989052
0.522136,13,439.011299
-1.45,11,439.029821
-11.99899,12,439.048937
15.003214,13,439.070718
0.811103,12,439.096518
5.113708,13,439.11756
-5.598061,10,439.132167
1.721573,12,439.151598
-9.2,11,439.17261
-2.080283,10,439.188209
2.389768,11,439.206332
-4.31762,10,439.222514
-8.213145,13,439.242703
18.337433,11,439.261556
0.375903,11,439.276969
-5.586547,10,439.292332
16.801948,15,439.310218
-9.1,10,439.322976
8.879576,13,439.341422
0.491853,11,439.352981
9.160117,11,439.365367
17.716667,12,439.376653
-0.35,13,439.393899
5.770287,10,439.407588
2.394272,13,439.424103
19.151948,13,439.438623
-5.611103,12,439.451229
13.127769,10,439.465376
2.193389,11,439.477576
-2.347581,12,439.491199
8.124515,12,439.507959
20.405633,14,439.51952
3.588084,12,439.531631
14.291222,13,439.546443
9.004651,12,439.559821
-5.661103,12,439.575653
20.511502,13,439.593102
21.262441,11,439.605768
-1.325925,9,439.616247
4.57033,12,439.627696
1.356854,14,439.641821
3.82,12,439.655513
-3.156854,11,439.670895
15.694531,12,439.687299
1.148194,13,439.704158
-8.374555,10,439.71849
0.575903,12,439.73425
8.209529,11,439.747507
-4.861103,10,439.761774
23.812878,13,439.777041
17.462878,9,439.789457
0.575903,12,439.799993
-2.574555,13,439.816966
16.104084,10,439.83181
12.67535,13,439.845655
-3.224555,13,439.859625
2.421573,14,439.875538
-7.724555,9,439.887734
16.534577,12,439.902059
19.948213,14,439.915922
34.225035,13,439.930273
6.482515,10,439.943285
2.299394,14,439.957041
22.260445,13,439.971186
-0.177864,10,439.980464
11.99015,10,439.992107
2.075445,14,440.005849
25.108802,11,440.013676
22.397381,14,440.033326
9.692548,13,440.045027
19.883075,12,440.056834
4.898363,11,440.068166
30.785965,12,440.079385
-1.353872,13,441.343
-8.274555,13,441.363221
3.733477,12,441.380271
17.473521,11,441.396794
16.576743,11,441.411271
0.80505,13,441.436593
16.430119,11,441.453019
1.413708,9,441.468334
-2.733592,9,441.48288
-5.85,14,441.508774
20.533075,12,441.524223
2.641902,10,441.537253
-5.452419,12,441.553784
20.083075,13,441.570901
-5.643709,14,441.585611
-2.606291,13,441.603709
17.694531,12,441.61923
6.642136,14,441.635722
12.438803,12,441.653992
12.829812,14,441.667932
19.015777,11,441.682823
-0.862582,13,441.700605
1.6,13,441.716328
23.960917,13,441.733329
1.077864,13,441.754137
-17.66022,15,441.774909
4.02033,12,441.788413
-2.906854,12,441.804183
-6.531916,13,441.821592
4.577821,10,441.840445
22.426503,15,441.858695
8.962878,9,441.872566
26.194531,14,441.89082
-1.124555,13,441.908929
-5.972136,11,441.924473
-4.2,10,441.936261
-1.75,10,441.945853
0.827864,12,441.957225
17.614706,14,441.973068
-0.572136,13,441.985614
0.875903,11,442.001889
21.116667,12,442.018009
2.771573,14,442.032362
0.798194,11,442.044613
2.44765,11,442.060406
8.838007,11,442.076005
19.476023,13,442.087319
-2.061033,12,442.0986
2.663413,9,442.109721
18.341222,13,442.125564
4.487981,11,442.138861
23.044531,13,442.152853
-9.917784,12,442.167231
16.973805,12,442.18368
-5.414113,10,442.19572
2.171573,10,442.207553
28.269437,13,442.217756
3.374692,12,442.22708
8.788007,11,442.238364
-6.974555,11,442.253082
-3.324555,14,442.262592
11.495094,12,442.27652
-0.47033,14,442.288391
10.631948,12,442.300502
2.875445,12,442.313742
18.466061,12,442.324093
-3.624555,11,442.332616
6.482235,12,442.346575
4.642136,11,442.362455
-5.184718,10,442.375463
7.296088,10,442.386172
-0.68834,11,442.400572
-4.082299,11,442.414066
5.793778,11,442.426868
3.87033,11,442.438208
15.566667,9,442.449984
18.991222,14,442.464188
34.701689,12,442.474048
15.091222,13,442.489327
18.790915,13,442.508033
-1.372136,13,442.52439
4.161904,12,442.537784
0.742256,11,442.547783
-8.024075,11,442.557528
-0.149199,12,442.570356
1.05,12,442.58415
-5.084718,14,442.596985
-2.152284,16,442.61646
-9.624166,16,442.636787
2.265525,11,442.650497
0.780244,11,442.665979
-7.6,11,442.678432
5.831793,10,442.691081
2.941902,14,442.705419
-1.462582,11,442.715177
-11.099111,12,442.726694
5.781793,10,442.737071
1.644272,10,442.751726
-1.543146,14,442.768032
15.48824,11,442.783449
3.2,11,442.796462
-3.647581,12,442.812298
23.394653,14,442.829967
10.276968,11,442.841787
-3.65,12,442.855501
-6.711904,13,442.871005
7.942111,10,442.882091
18.508802,10,442.893933
11.145094,9,442.906426
7.038634,14,442.917953
-2.484475,14,442.931371
-5.0,10,442.939956
11.892111,10,442.950299
-4.6,13,442.965114
-0.458815,11,442.976232
-5.693709,10,442.98838
19.532192,14,443.005081
-1.024555,12,443.020854
1.935664,10,443.03567
10.277393,13,443.051104
-2.172136,11,443.064726
34.445924,14,443.078229
-4.527864,13,443.093049
24.210445,14,443.110044
-3.677864,14,443.128881
-8.911103,10,443.138735
16.740742,12,443.154273
0.711103,11,443.16749
5.448298,14,443.184886
6.732515,12,443.201623
-2.256291,12,443.217253
7.619649,9,443.226567
3.085281,12,443.23886
14.964316,13,443.252592
6.832515,12,443.265719
31.474075,11,443.278544
1.577864,14,443.293195
-7.238967,13,443.30868
-1.924555,13,443.323559
12.738803,11,443.336868
18.502586,11,443.346639
1.739768,11,443.356908
-3.022136,12,443.371389
-4.984718,11,443.38585
1.993389,13,443.401123
17.412674,11,443.413278
-8.074555,11,443.42413
31.644272,12,443.438576
-11.3,11,443.451091
5.533991,11,443.465362
15.127769,10,443.477607
-7.656854,11,443.489308
8.216667,10,443.499325
15.897353,15,443.516397
-6.094272,13,443.531616
4.80941,11,443.544505
21.338872,12,443.556058
-3.277864,13,443.571878
6.81022,13,443.589318
7.970499,11,443.602015
5.549111,14,443.617406
-2.875445,13,443.627097
-9.47033,11,443.641067
-7.544272,14,443.654402
-3.65,13,443.670026
-2.878344,14,443.686396
4.438803,12,443.699903
10.481385,15,443.715306
17.736996,10,443.72433
3.69996,14,443.737886
15.701948,11,443.748508
-2.188897,14,445.02492
-8.085281,10,445.038408
-0.7,12,445.055062
18.780669,11,445.0725
3.406248,12,445.087558
-14.711904,11,445.103867
5.377864,10,445.114381
18.547875,14,445.133193
-2.122136,17,445.153053
3.870684,9,445.163311
2.335281,12,445.180063
6.203119,11,445.195936
3.520931,11,445.20772
13.594531,13,445.226469
24.008822,14,445.236576
3.019612,14,445.251315
4.363988,14,445.269169
3.72033,11,445.283601
-12.391902,12,445.297932
21.816667,12,445.313803
20.623658,14,445.328922
-2.026516,12,445.341744
16.579772,13,445.355127
21.482192,9,445.363651
7.092072,12,445.379522
-3.030358,13,445.398565
18.727769,15,445.418029
-11.919612,12,445.433945
-4.146233,11,445.446934
0.521573,12,445.460612
-10.26022,13,445.472501
2.293146,10,445.481791
-6.538967,12,445.494557
-0.03923,16,445.510184
-4.078427,13,445.528291
19.174153,12,445.542033
-2.0,11,445.554664
17.194531,13,445.569044
5.331546,13,445.586464
1.05505,10,445.601219
16.446337,11,445.613817
2.684113,13,445.625103
6.588007,11,445.636258
5.732515,12,445.649922
-3.016831,11,445.662908
3.627864,11,445.676243
-5.374179,12,445.690993
-8.274075,12,445.702728
14.023521,10,445.715277
19.296272,14,445.732085
-1.108815,13,445.752001
17.992111,13,445.766817
4.02,11,445.779362
4.229249,11,445.794464
-3.572136,12,445.807604
3.266408,12,445.822932
15.042111,12,445.835257
-4.922136,10,445.848529
-9.599111,11,445.860149
1.415845,11,445.874442
-0.529501,13,445.888371
2.648039,9,445.897107
-4.323389,10,445.913816
3.598039,13,445.932597
18.336666,12,445.953338
-1.214665,15,445.973508
16.250009,12,445.985636
1.989768,13,445.999951
4.02033,11,446.013567
4.183477,12,446.030128
-5.802419,12,446.044992
1.199117,13,446.057598
-8.632675,15,446.074845
-2.176516,12,446.090315
20.964727,12,446.105564
18.736996,14,446.122894
16.938323,13,446.140218
15.278429,13,446.15947
2.865525,11,446.177374
15.066667,11,446.193836
16.014706,12,446.21248
-3.8,12,446.231118
3.221573,13,446.252486
0.842878,18,446.275183
-1.301961,10,446.29057
0.961103,13,446.309596
2.22033,13,446.327444
-6.406854,12,446.347303
14.627769,14,446.365936
2.42033,13,446.383425
1.739768,10,446.398063
-9.774555,10,446.410832
-3.52033,12,446.427422
18.77923,12,446.443283
8.360375,13,446.463359
3.298039,10,446.478402
16.954392,12,446.495225
20.322041,14,446.518039
20.385014,11,446.533821
7.800974,12,446.548552
12.726886,14,446.571495
12.115777,13,446.588668
-8.315525,13,446.605006
-10.075903,11,446.621232
15.510939,12,446.636013
0.767784,11,446.65019
6.532515,12,446.668657
-0.517325,12,446.685391
5.227821,13,446.701825
29.709288,13,446.720334
-3.033592,11,446.734048
31.606854,10,446.751086
4.270684,12,446.765212
14.945094,11,446.780612
7.069649,10,446.79204
2.615525,14,446.812957
2.526975,12,446.829536
-2.275834,13,446.848543
5.881793,10,446.862377
13.773521,12,446.884891
-12.748039,13,446.901479
18.67857,11,446.916048
3.527864,13,446.933801
-7.548039,15,446.954283
15.051948,11,446.969611
5.490764,12,446.98911
2.096211,11,447.00022
35.372205,11,447.013955
19.686863,11,447.029428
28.223191,10,447.042809
15.477393,14,447.063929
21.248213,11,447.079229
19.802325,13,447.096044
-4.934718,14,447.118259
6.8129,13,447.133568
